,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5464,4963,2263,165,0,0,18,3,2839,0,0,1,4312,0
7290,6992,1282,145,0,1,21,5,0,1,1,0,5923,0
5807,5344,1199,288,0,0,15,10,986,1,1,0,4288,0
5955,5508,2650,357,0,0,21,10,2731,0,1,1,7717,1
6661,6293,657,429,0,1,18,5,0,1,1,0,6146,0
6896,6553,2127,205,0,1,24,8,0,1,1,1,1228,0
7594,7329,1308,111,0,1,15,9,0,1,1,1,1324,0
2028,1146,869,67,0,0,21,10,0,1,1,0,928,0
6818,6467,1962,307,0,1,23,4,5816,0,1,1,2459,0
5763,5295,2629,333,0,0,14,7,0,1,1,1,2826,0
5452,4950,2572,167,0,0,27,1,4008,1,0,0,9427,1
6119,5692,1438,99,0,1,15,1,0,1,1,1,8919,0
9953,9950,371,159,0,1,29,3,0,1,1,1,9861,0
896,8856,1820,327,0,1,17,9,0,1,1,0,9729,0
6474,6085,2573,304,0,1,19,3,0,1,1,1,9983,0
8273,8084,1051,284,0,1,14,1,0,2,1,0,9205,0
4701,4116,2661,261,0,1,9,2,554,1,0,0,6867,0
3961,3293,2776,311,0,0,11,2,5711,0,1,0,9341,0
5417,4911,2192,197,0,1,14,1,0,1,1,1,9304,0
6932,6594,1098,256,0,0,24,10,0,1,1,1,7248,0
2799,2003,1753,369,0,1,25,9,1789,0,1,0,5159,0
3268,2523,10,299,0,1,36,6,0,0,1,0,1618,1
3932,3261,1763,289,0,1,5,6,3252,0,0,1,6166,0
6205,5787,2831,106,0,0,11,5,5602,0,0,0,7939,1
310,2347,2187,261,0,0,62,5,0,1,1,1,4905,0
6458,6067,1524,198,0,1,18,1,59,0,1,1,8204,0
5882,5427,1589,341,0,1,37,10,2988,0,0,1,6223,1
4668,4078,1394,54,0,1,13,8,3557,0,1,1,4207,0
4298,3667,1736,211,0,1,20,8,938,1,1,0,1376,0
1008,13,858,53,0,1,27,7,0,0,1,0,1695,1
4922,4361,427,311,0,1,8,6,4915,1,1,1,26,1
9673,9639,221,252,0,1,44,10,0,1,0,0,3106,0
4756,4176,1383,394,0,0,21,1,2530,0,1,0,3541,1
5074,4530,2473,207,0,1,20,0,2110,0,0,0,3226,0
5974,5529,2754,382,0,1,27,9,6157,0,1,1,797,0
8640,8492,852,339,0,0,14,10,2303,0,0,0,7800,0
2117,1245,973,292,0,1,13,3,0,1,0,1,8701,0
6842,6494,701,223,0,1,18,1,1481,0,1,0,2603,0
7260,6959,1106,382,0,0,23,8,4731,0,1,1,7599,0
9985,9985,1916,268,0,1,18,7,1962,1,1,0,9847,0
2925,2142,1511,326,0,0,58,10,3142,0,1,1,8219,0
3214,2464,2576,181,0,1,15,10,5071,0,1,0,5540,0
6779,6424,1447,144,0,1,20,3,1556,0,0,0,5297,1
7038,6712,2084,239,0,1,13,0,0,1,1,1,6323,0
5663,5184,1047,459,0,0,20,3,0,1,1,0,9443,0
627,5868,2101,361,0,1,31,3,5329,0,1,0,8678,0
8143,7940,2761,285,0,1,5,1,590,0,0,1,930,0
9594,9551,486,394,0,1,37,6,0,1,1,1,8303,0
1269,303,515,163,0,0,20,5,3068,1,1,1,4029,0
128,324,1388,437,0,0,23,8,0,1,1,0,3954,0
4235,3598,445,204,0,1,11,7,3860,0,1,0,9308,0
5192,4661,2754,272,0,0,21,9,0,1,1,1,83,0
6057,5622,2849,351,0,1,13,5,388,0,1,1,5364,0
1186,210,1047,279,0,0,17,4,254,1,1,1,4134,0
7672,7416,2199,164,0,1,12,1,0,1,0,0,9323,0
915,9068,1756,205,0,1,29,7,0,0,1,0,8562,0
3049,2281,396,224,0,1,14,5,0,1,1,1,7876,0
1273,307,2659,83,0,1,15,6,0,1,1,0,4551,1
2796,1998,764,306,0,0,21,7,3895,0,1,1,6891,0
1398,445,2207,302,0,0,20,4,0,1,0,0,8747,1
183,935,2568,245,0,1,24,3,0,1,1,1,7473,0
5695,5219,1332,396,0,1,28,8,1430,1,1,1,9640,0
6170,5748,1738,318,0,0,14,3,5687,0,1,0,2182,0
6987,6654,1667,141,0,1,42,6,5271,1,0,1,2199,0
8309,8125,213,358,0,0,9,10,0,1,1,0,1854,0
6383,5984,1594,203,0,1,18,7,4014,0,0,0,2004,0
8853,8728,1504,290,0,1,25,4,5050,0,1,1,4846,1
9973,9972,1808,220,0,1,9,8,0,1,1,1,3186,0
5013,4463,1038,281,0,0,22,4,0,0,1,0,753,1
6539,6158,1334,306,0,0,27,1,0,1,1,0,6990,1
6887,6543,71,459,0,1,1,9,0,0,1,1,8226,0
4069,3414,1746,255,0,0,16,4,2603,0,0,0,1717,0
5552,5061,717,236,0,1,23,4,0,1,1,0,1852,0
4763,4184,1975,361,0,1,20,0,3612,1,1,1,2122,0
8997,8887,2639,319,0,0,15,3,0,1,1,0,8457,0
5204,4675,175,39,0,0,15,9,0,0,1,1,8292,0
9509,9458,1258,297,0,1,11,1,0,1,1,0,3056,0
1086,99,2751,321,0,1,18,3,50,2,0,0,8344,1
7515,7242,2731,232,0,0,17,0,2556,0,1,1,7052,0
4322,3695,2332,117,0,1,13,9,5167,0,1,0,1678,0
6946,6609,1096,27,0,1,18,8,5788,0,1,1,8260,0
7747,7499,39,459,0,0,6,7,0,1,1,1,1783,0
6772,6416,2287,148,0,1,21,7,0,1,1,1,9257,0
5518,5023,858,237,0,1,21,7,0,1,0,0,1940,0
5117,4578,741,366,0,1,13,2,4826,1,0,0,5111,0
4709,4125,1121,163,0,1,13,1,0,1,0,1,5116,0
8121,7916,578,402,0,1,17,3,0,1,1,1,8850,0
5969,5524,2106,151,0,0,11,8,0,1,0,1,5349,0
3478,2756,538,146,0,1,10,4,4167,0,1,0,9263,0
3924,3252,259,262,0,0,22,0,0,1,1,0,6400,0
5873,5417,497,207,0,0,22,10,0,0,1,0,8221,1
2662,1850,2084,278,0,0,26,9,6125,0,0,0,1785,1
9398,9333,1236,97,0,0,16,3,0,1,1,1,4522,0
6455,6064,2884,320,0,0,11,10,0,1,0,1,6207,0
3113,2352,1047,229,0,1,14,8,0,1,1,1,6334,0
3303,2563,1539,241,0,0,26,4,2803,0,1,1,6333,1
7180,6870,1642,403,0,1,12,9,0,1,1,1,5753,0
6499,6114,661,391,0,1,14,10,0,0,1,1,9301,0
3308,2568,1958,422,0,0,44,2,5022,1,0,1,2278,0
1504,564,2562,350,0,1,14,9,0,1,1,0,2461,0
1806,899,1106,300,0,1,20,8,0,1,0,0,8958,0
8469,8302,1728,329,0,1,53,6,4672,1,1,1,5403,0
3791,3104,1128,314,0,0,20,4,1968,0,1,0,5610,0
7329,7036,2365,110,0,0,16,6,0,0,1,0,5938,0
5909,5458,2446,300,0,0,15,7,0,1,1,1,23,0
7263,6962,2549,258,0,0,28,3,0,1,1,1,8123,0
4512,3906,2645,275,0,1,33,3,3741,0,0,0,3163,1
2431,1594,2878,149,0,1,4,5,0,2,1,1,4778,1
4660,4070,1652,146,0,0,23,0,0,1,0,1,4167,0
142,480,919,291,0,0,25,6,2144,0,1,1,5160,0
1117,134,594,340,0,0,29,1,1238,2,0,0,5068,1
1756,843,2473,227,0,1,19,3,4447,1,0,1,87,0
497,4423,2486,415,0,1,22,6,5402,0,1,1,2413,0
870,8568,833,144,0,0,22,9,0,0,1,1,5965,0
2805,2009,1623,297,0,0,33,6,0,0,1,0,9522,1
6587,6210,2507,316,0,0,15,3,4931,0,1,1,9060,0
8100,7893,2897,272,0,1,22,7,4108,0,0,1,6269,0
8689,8546,2808,151,0,1,49,2,2459,0,0,1,5618,0
2746,1943,1102,229,0,1,18,9,0,1,1,1,2592,0
5775,5308,1270,228,0,0,31,10,3580,0,1,0,6536,0
327,2535,1252,253,0,0,28,10,6060,0,1,0,524,1
4204,3564,493,182,0,1,9,3,2355,0,1,1,926,0
1973,1084,2088,302,0,1,23,5,0,1,0,0,3131,0
2764,1963,1673,269,0,1,20,8,0,1,0,1,2631,0
2985,2208,2569,449,0,1,12,9,2971,0,1,0,7392,0
5849,5391,2473,274,0,1,33,3,0,0,0,0,7356,0
3558,2845,459,374,0,1,23,5,1997,0,0,0,9,0
2809,2014,1660,233,0,0,14,3,5352,1,1,1,2563,0
3416,2688,2622,141,0,1,20,10,0,1,0,0,6104,0
826,8079,129,289,0,0,29,6,0,1,1,1,4443,0
4482,3872,1361,262,0,0,24,1,0,1,1,1,7609,0
6576,6198,1543,432,0,1,19,6,4348,0,1,1,4074,0
5876,5420,1249,313,0,1,21,3,908,0,1,0,5513,0
8387,8210,513,308,0,1,26,9,4192,0,1,0,440,0
2053,1174,1783,459,0,1,45,9,4478,0,0,0,4673,1
71,6890,1754,422,0,1,11,7,0,0,1,0,6291,0
7510,7237,1460,407,0,1,18,1,0,1,1,1,3283,0
1666,743,654,220,0,0,28,6,0,0,1,0,8719,1
9159,9069,500,218,0,1,14,8,1497,0,0,0,6532,0
1445,498,2415,314,0,0,6,8,12,0,1,0,1210,0
5227,4700,1804,310,0,1,5,4,0,1,1,0,6584,0
6982,6649,2645,362,0,0,32,5,0,1,1,1,9217,0
1695,775,30,115,0,1,16,8,0,1,0,0,902,0
2892,2105,482,210,0,1,26,4,0,1,1,0,6105,0
3203,2452,452,328,0,1,51,4,0,1,1,1,7651,0
6463,6073,2616,358,0,1,12,1,0,1,0,1,1517,0
9923,9917,1929,334,0,0,11,7,0,1,1,1,5012,0
186,968,2569,339,0,0,21,1,6311,0,1,0,5254,0
3779,3091,2349,233,0,1,19,0,0,1,0,0,698,0
1830,926,450,115,0,1,19,6,0,1,1,1,1568,0
8325,8142,644,214,0,1,9,10,0,1,1,0,5432,0
9241,9160,1037,118,0,1,17,9,0,1,0,1,8161,0
6378,5978,280,171,0,1,19,3,0,0,0,1,7314,1
1234,264,1608,380,0,0,48,8,3485,0,1,1,1741,0
6964,6629,1222,185,0,0,37,7,4846,2,0,1,8169,1
446,3857,2029,331,0,1,19,3,0,0,0,0,1179,0
844,8279,1863,249,0,1,26,4,3026,0,1,0,9572,0
5402,4895,1756,437,0,1,19,5,0,1,1,0,9731,0
3103,2341,1345,264,0,0,29,2,0,1,1,0,3753,0
8585,8430,2781,363,0,0,27,7,0,0,1,0,8512,1
1294,330,1590,433,0,1,12,0,2788,0,1,1,3437,0
5079,4536,1045,36,0,1,19,6,0,1,1,1,1217,0
6105,5676,287,226,0,0,16,0,2601,1,1,0,4623,0
2153,1285,969,302,0,1,18,9,4618,0,0,0,7669,1
4920,4359,1707,124,0,1,15,3,0,1,1,1,2031,0
5360,4848,2149,242,0,1,17,2,0,1,1,0,8072,0
9735,9708,480,309,0,0,14,9,851,1,1,1,3427,1
8432,8261,2396,88,0,1,29,7,1776,0,0,1,7638,1
3183,2429,1955,245,0,1,25,7,0,1,1,0,6800,0
3199,2448,2296,157,0,0,28,1,0,0,1,1,279,1
4581,3982,1214,181,0,0,29,3,0,1,1,0,6415,0
6192,5772,2058,160,0,1,25,8,0,1,1,0,4364,0
8935,8819,513,269,0,0,25,1,0,0,0,1,696,1
7149,6836,2021,289,0,1,19,5,0,1,1,0,7821,0
3966,3298,841,424,0,1,17,5,0,1,0,1,5459,0
1879,980,2878,188,0,1,13,10,0,0,0,1,2204,0
9299,9225,1962,433,0,1,8,8,3632,0,1,0,5648,1
3587,2877,2508,330,0,1,23,3,0,1,1,0,3778,0
3865,3186,1756,232,0,1,22,7,0,1,1,1,8096,0
4131,3483,2900,142,0,1,29,10,5518,0,1,1,2123,0
1036,44,457,130,0,1,12,3,556,0,1,0,7984,0
6153,5729,1509,159,0,1,13,6,3388,1,1,1,1261,0
4134,3486,2100,287,0,1,25,6,160,0,1,1,8848,0
1083,96,2677,287,0,0,14,6,0,1,1,0,9453,0
861,8468,1967,157,0,0,14,3,4533,0,1,0,4876,1
903,8935,1460,177,0,1,10,6,3561,1,1,0,4741,0
191,1024,1046,121,0,0,18,4,5556,1,1,0,4247,0
1942,1050,1407,293,0,1,27,7,3729,0,1,0,4647,0
2040,1160,1238,156,0,0,20,6,4421,0,0,1,3291,0
7779,7535,2177,366,0,1,28,0,0,1,1,0,6499,0
7313,7018,1763,296,0,0,18,5,6179,0,0,1,7934,0
4145,3498,49,275,0,0,15,3,3683,0,1,1,7537,0
2323,1474,852,192,0,1,33,7,2090,1,1,0,3619,0
1094,108,1636,422,0,1,16,0,0,1,1,0,6802,0
6173,5751,1123,378,0,0,55,1,0,0,1,1,6072,0
9272,9194,2153,348,0,1,24,3,3348,1,1,0,3999,0
3135,2376,1390,303,0,1,19,2,3487,0,0,1,6257,0
7787,7543,2093,236,0,0,39,10,0,1,1,1,461,0
884,8723,1162,124,0,1,47,8,5886,0,1,1,2400,0
2654,1841,445,141,0,1,26,4,3760,0,1,0,8564,1
6187,5766,1129,313,0,1,18,4,1143,0,0,1,8133,0
8085,7875,2457,403,0,1,15,0,0,1,0,0,4343,0
6742,6383,2243,287,0,0,8,1,0,1,1,0,6920,0
7007,6678,1234,248,0,0,20,6,0,1,0,0,9658,0
9686,9653,2775,402,0,1,45,5,273,1,1,1,8884,0
5831,5371,1962,244,0,0,9,9,2279,0,1,1,2967,1
941,9357,2864,305,0,0,13,9,0,1,0,0,5027,0
5021,4472,2822,247,0,0,11,10,250,0,1,1,2997,0
4391,3771,1746,327,0,1,20,8,0,1,1,0,6545,0
3882,3205,259,97,0,0,4,7,0,1,1,1,8110,0
6624,6252,878,174,0,1,28,8,2920,0,0,1,2261,0
944,9390,1586,354,0,1,18,9,5059,0,1,0,1737,0
1857,955,2569,153,0,0,11,1,1503,0,1,1,3565,0
9080,8981,888,320,0,0,63,7,0,1,1,1,8425,0
3255,2509,879,116,0,0,11,5,5756,1,0,0,4490,0
9512,9461,2655,272,0,1,27,6,5511,0,1,1,7107,0
6961,6626,2253,354,0,0,15,1,0,1,1,1,4126,0
5162,4628,50,217,0,1,13,8,5381,1,1,0,7799,0
5829,5369,641,168,0,1,14,10,3577,0,1,0,222,0
5958,5511,690,149,0,0,22,4,4361,0,0,1,5535,0
3475,2753,929,378,0,1,13,5,4965,1,1,1,8374,0
3505,2787,1552,249,0,1,27,1,0,0,1,1,544,0
2477,1644,812,121,0,0,23,9,3564,0,1,0,8024,1
9490,9436,2882,233,0,1,62,4,0,0,1,1,8081,0
6615,6242,413,270,0,1,8,9,0,1,0,0,5360,0
5344,4830,467,396,0,1,7,6,0,1,1,0,7020,0
8516,8354,1550,109,0,0,16,5,0,1,1,0,1611,0
5096,4554,1362,278,0,0,11,8,3617,0,0,0,7191,0
2904,2119,692,324,0,0,17,4,0,0,1,1,2922,0
570,5235,2654,210,0,1,26,1,37,1,1,1,7899,0
4383,3762,340,254,0,1,24,5,6254,0,1,1,8172,0
3539,2825,1446,276,0,1,24,7,0,0,1,0,9374,0
2827,2033,826,313,0,1,18,8,1619,1,0,1,38,0
1338,379,1959,234,0,1,34,6,4353,0,1,1,8183,0
7951,7726,633,459,0,0,22,0,0,1,1,0,598,0
650,6124,80,238,0,0,31,5,0,1,1,1,5325,0
2902,2117,1446,300,0,0,15,1,2364,0,1,1,777,0
2258,1401,1621,75,0,0,18,6,1575,0,0,1,8905,0
5496,4998,99,229,0,0,24,1,0,1,0,1,8064,0
4478,3867,1686,158,0,1,13,5,0,1,0,1,5835,0
2584,1763,1429,357,0,1,22,0,0,0,0,0,7764,0
5441,4938,1558,360,0,1,11,1,2929,0,1,0,8134,0
3196,2443,2824,219,0,1,18,5,2461,1,1,0,167,0
1258,290,396,242,0,0,15,4,0,1,1,0,5031,0
991,9912,2775,224,0,0,17,3,6201,1,1,1,2240,0
3504,2786,484,99,0,0,19,4,1326,0,0,1,5769,0
2509,1681,995,264,0,0,32,2,0,3,1,0,4404,1
4603,4007,2557,232,0,1,5,1,447,1,0,1,5049,0
949,9446,2812,293,0,0,30,4,5188,0,0,0,5613,1
4594,3996,386,259,0,0,13,1,4232,1,0,0,5919,0
3770,3081,53,86,0,1,9,1,2389,0,1,1,1885,0
2850,2059,2601,373,0,0,21,6,5421,0,0,1,594,0
4446,3832,1251,310,0,0,19,4,0,1,1,1,3576,0
4460,3848,1621,270,0,1,17,6,0,0,1,0,3083,0
9513,9462,2604,124,0,1,30,6,2455,0,0,1,2712,1
1114,131,1642,217,0,0,44,9,3553,0,0,0,4203,1
298,2212,1334,120,0,1,40,0,3792,0,1,1,3463,0
3347,2611,1271,334,0,1,27,1,2503,0,0,0,5759,0
4988,4433,850,215,0,1,29,4,5961,1,0,1,2125,1
9894,9884,2703,130,0,0,59,7,0,1,1,1,7124,0
6719,6358,534,259,0,0,21,5,0,1,0,0,4781,0
4550,3948,2359,188,0,0,21,4,4396,1,1,0,9673,0
2103,1230,2642,203,0,1,43,4,4989,0,1,1,5104,0
5813,5351,2436,122,0,1,12,6,0,1,1,0,3460,0
1837,933,1657,170,0,1,38,8,3964,1,1,0,1883,1
7902,7672,1385,108,0,0,20,10,0,1,0,1,4614,0
8318,8134,1081,129,0,0,21,7,3597,0,0,0,259,0
8723,8584,2055,0,0,1,33,2,0,0,1,1,1457,1
607,5646,1119,193,0,1,10,2,0,1,1,0,5449,0
1093,107,907,260,0,1,22,5,0,1,1,1,2698,0
6387,5988,46,122,0,0,25,10,0,1,1,0,2946,0
203,1158,2045,320,0,0,20,3,2426,1,1,1,2473,1
7040,6715,359,287,0,0,30,3,0,1,1,1,6204,0
2934,2152,1642,240,0,1,15,8,0,0,1,1,7636,1
7322,7028,2095,322,0,0,14,1,1379,0,0,0,2793,1
8675,8530,1300,323,0,1,36,8,2167,0,1,0,735,0
7666,7409,545,103,0,1,7,7,0,1,0,1,600,0
4251,3616,2426,210,0,1,17,3,0,1,1,1,1072,0
5577,5088,440,201,0,0,44,6,0,0,1,1,66,0
3293,2551,580,360,0,0,21,4,0,1,1,1,9105,0
8112,7906,2881,187,0,0,17,3,0,1,0,1,5881,0
5428,4923,436,116,0,0,17,3,0,1,1,0,9878,0
649,6113,1551,261,0,1,20,7,0,1,1,1,2580,0
5652,5172,895,300,0,0,11,10,0,1,0,0,5518,0
8448,8278,878,117,0,1,31,1,5975,1,1,1,1843,1
1705,787,212,61,0,1,17,5,3737,0,1,1,6715,0
9060,8959,1891,294,0,0,15,1,0,2,0,1,8313,1
9352,9283,1098,276,0,1,22,9,5175,1,1,0,9946,0
5632,5150,1020,253,0,1,26,6,5190,0,1,0,3172,1
990,9901,371,264,0,1,19,6,5946,1,1,0,8099,0
2774,1974,1461,173,0,0,10,1,0,0,1,1,3449,0
6419,6025,866,338,0,1,26,7,0,1,1,0,2905,0
3513,2796,2771,399,0,0,15,2,2901,0,0,0,5268,0
8400,8226,1371,385,0,1,21,9,2084,1,1,0,2517,0
219,1336,944,201,0,1,36,9,0,0,1,1,6030,1
2618,1801,2831,107,0,0,12,1,0,1,0,0,2020,0
43,3779,1508,443,0,0,31,3,2617,0,0,0,5219,1
3792,3105,542,53,0,1,18,8,0,1,0,1,2188,0
1503,563,1314,319,0,1,29,6,4189,0,0,0,9070,1
5556,5065,1079,215,0,1,22,7,1572,1,1,0,6985,0
9830,9814,1558,202,0,1,14,7,6323,0,1,0,1614,0
3439,2714,1752,355,0,1,18,8,3400,0,1,1,5168,0
9323,9251,1388,253,0,1,32,10,5274,3,1,0,5328,1
5255,4731,2370,408,0,0,45,1,807,1,1,0,6500,1
5167,4633,1394,335,0,1,11,8,0,1,1,1,9535,1
8907,8788,1037,395,0,1,16,4,3042,0,0,0,4654,0
7055,6731,2904,229,0,0,15,10,2298,0,1,1,5118,0
897,8867,2570,230,0,0,22,7,0,0,1,0,3073,0
2666,1854,2653,349,0,0,19,8,0,1,1,1,5213,0
3193,2440,2839,268,0,0,31,1,0,0,1,0,922,1
2621,1805,2878,160,0,0,18,6,0,0,1,0,4635,0
2,2223,2040,111,0,0,24,9,4211,2,1,0,795,1
2370,1526,2458,88,0,0,17,3,1034,0,1,0,5284,0
7914,7685,806,296,0,1,17,10,0,1,0,1,8476,0
8506,8343,2523,376,0,1,30,10,0,1,0,1,4180,0
6025,5587,1929,210,0,0,28,4,6246,0,0,0,2128,0
7873,7639,1507,391,0,1,18,6,5427,1,0,1,486,0
9022,8917,1993,321,0,1,5,3,0,1,0,1,8131,0
731,7024,580,378,0,0,7,2,0,1,0,0,4863,0
2565,1742,852,314,0,0,32,5,5281,1,0,1,2549,0
7726,7476,1547,344,0,1,37,7,2832,0,1,0,5687,0
7820,7581,2165,275,0,1,22,6,0,1,1,0,2708,0
6713,6351,2685,195,0,0,28,0,0,2,0,1,1782,1
6995,6663,1313,242,0,0,14,1,290,0,0,1,6452,0
7794,7551,984,117,0,0,7,3,900,0,0,1,7072,0
2104,1231,1558,377,0,1,24,6,0,2,0,0,7778,0
6734,6374,1647,228,0,0,37,0,0,2,0,0,7790,1
9778,9755,1615,341,0,0,25,10,0,1,1,0,4621,0
6224,5808,1978,386,0,1,21,9,0,1,1,1,4774,0
9150,9059,2227,326,0,1,10,5,2350,0,1,1,7405,0
8969,8857,1903,171,0,0,33,8,1871,1,0,0,6221,0
9493,9439,2653,273,0,0,18,0,257,0,1,1,2607,0
3816,3132,2742,273,0,0,13,10,1161,1,0,1,8813,0
5729,5258,2762,97,0,1,25,2,1011,0,1,1,6004,0
8903,8784,2052,129,0,1,17,10,403,0,1,1,5804,0
9304,9230,2629,225,0,1,22,10,0,1,0,0,9659,0
2463,1629,678,238,0,1,14,3,0,1,0,1,8737,0
8289,8102,2041,291,0,1,22,5,0,0,0,1,333,0
1788,878,1848,48,0,0,25,9,0,0,0,1,303,0
9926,9920,1423,412,0,1,18,1,0,1,1,1,2777,0
6191,5771,2436,201,0,1,9,4,0,1,1,1,5331,0
192,1035,1025,88,0,1,22,1,0,1,0,0,850,0
5714,5241,2473,163,0,0,21,2,0,1,1,1,4662,0
7195,6886,2369,284,0,0,15,7,0,1,1,0,6295,0
5715,5242,1686,415,0,1,13,10,0,1,0,1,2266,0
9290,9214,2373,459,0,1,15,9,5179,0,1,1,4782,0
4951,4393,1599,267,0,1,2,8,0,1,0,0,4842,0
2687,1877,2033,117,0,1,26,4,1240,1,0,0,8154,0
4390,3770,1846,279,0,0,22,4,4861,0,1,1,2737,1
5860,5403,410,62,0,0,19,5,2649,1,1,0,9404,0
4927,4366,2880,250,0,0,22,10,0,0,0,0,2903,1
6735,6375,1236,451,0,0,19,5,2699,1,1,0,9278,1
2607,1789,403,423,0,1,13,1,1529,0,1,0,115,0
238,1546,1335,277,0,0,28,3,0,2,1,0,9385,1
4015,3354,2197,422,0,1,14,1,1875,0,1,1,5884,0
7681,7426,259,250,0,1,15,3,3629,1,1,1,7499,1
6805,6453,2463,223,0,0,17,1,0,1,1,1,6263,0
3552,2839,1674,442,0,0,21,4,0,1,1,0,3932,0
9969,9968,1217,218,0,1,23,7,0,0,0,1,728,0
3360,2626,308,453,0,1,20,8,905,0,1,1,1087,0
8249,8058,78,195,0,0,20,7,0,1,1,1,6522,0
2410,1571,1045,205,0,0,15,1,3122,0,1,0,9172,0
4507,3900,1651,201,0,1,10,3,1330,0,1,0,2506,0
8462,8294,498,426,0,1,41,1,1539,0,1,1,1171,0
3982,3316,2551,223,0,1,28,5,0,0,1,0,8540,1
6648,6278,2068,46,0,0,8,1,1687,0,0,1,8787,0
2294,1441,857,200,0,1,15,10,2645,0,1,0,1061,0
3611,2905,2422,355,0,0,3,9,4406,1,0,1,5225,0
7659,7402,2799,289,0,1,13,2,1052,0,1,1,1281,0
8860,8736,1383,417,0,1,6,5,1807,0,1,0,4109,0
9844,9829,1232,267,0,0,22,6,3473,0,1,1,4953,0
5730,5259,1642,148,0,0,11,5,0,1,1,1,63,0
3089,2325,2546,352,0,1,22,9,5070,0,1,0,9734,0
7306,7010,523,446,0,0,20,3,0,1,1,1,6966,0
9092,8994,1336,390,0,1,20,3,1445,0,0,1,8069,1
5164,4630,123,251,0,1,18,5,0,1,1,1,5270,0
1647,722,1957,312,0,0,27,8,0,1,1,1,8244,0
6920,6581,230,253,0,1,20,4,0,1,1,1,8864,0
2700,1893,327,173,0,1,13,5,0,1,1,0,7368,0
1700,782,39,217,0,0,12,9,0,1,1,0,1634,0
8943,8828,2098,125,0,0,19,9,1039,0,0,0,6270,0
5404,4897,1288,266,0,1,19,5,5478,0,1,1,867,0
7219,6914,261,190,0,1,36,5,5755,0,0,0,7483,1
2942,2161,2867,459,0,0,24,10,1054,0,1,1,5438,0
2677,1866,2458,127,0,0,20,2,5580,0,1,1,3443,0
7729,7480,2880,459,0,0,17,3,2387,3,1,0,8597,1
2854,2063,452,357,0,1,15,1,3412,0,0,0,8259,0
6594,6218,396,356,0,0,22,4,0,0,0,0,7617,1
5430,4926,537,323,0,0,6,8,0,1,1,0,3664,0
7589,7324,691,332,0,0,17,0,0,1,0,1,7825,0
6572,6194,1236,197,0,0,3,9,0,1,1,1,605,0
6535,6153,1464,261,0,0,18,7,985,1,0,1,619,0
8913,8795,2243,105,0,1,13,6,0,1,1,0,9657,0
195,1068,48,416,0,1,17,4,4562,0,1,1,7741,0
7257,6955,2745,356,0,0,29,6,3242,3,0,1,1689,1
5059,4514,1013,316,0,1,11,5,0,1,1,0,2249,0
8848,8722,1899,168,0,0,11,4,5369,0,1,0,8990,0
9928,9922,2761,220,0,1,20,5,5128,1,1,0,5770,0
9082,8983,711,377,0,0,18,6,4642,1,1,0,4069,0
644,6057,1674,428,0,0,21,10,2747,0,1,0,5917,1
120,236,647,437,0,1,16,9,2460,1,0,0,6531,0
8927,8810,2292,235,0,0,21,0,0,1,1,1,9059,0
3278,2534,2056,249,0,1,26,8,937,0,1,0,8150,0
6195,5775,2061,123,0,0,23,8,0,1,1,1,6506,0
9640,9603,982,359,0,0,17,4,0,0,1,0,5057,0
6160,5737,2914,241,0,0,3,1,0,1,1,0,9093,0
1358,401,2054,273,0,1,25,10,4724,1,1,1,7517,0
2467,1633,2905,226,0,0,9,5,0,1,0,0,4988,0
741,7135,2316,155,0,1,6,9,4113,0,1,1,1433,0
5307,4789,72,143,0,0,31,8,0,0,1,0,2015,1
8140,7937,1098,214,0,0,18,7,0,0,0,1,8249,0
2596,1776,2863,442,0,0,10,5,2996,1,0,0,7326,0
5488,4989,715,19,0,0,17,8,1385,0,1,1,589,0
8634,8485,2654,350,0,1,21,6,0,0,0,1,6631,0
8037,7822,772,156,0,1,44,2,2309,1,1,1,9162,0
9232,9150,1051,227,0,0,31,10,4845,2,1,1,9417,1
493,4379,1230,140,0,0,29,7,0,0,0,0,5255,1
602,5591,2534,296,0,0,54,10,0,0,0,1,8296,0
1911,1016,2373,204,0,1,23,10,0,1,1,0,7723,0
5769,5302,2211,179,0,0,11,0,0,0,1,0,6477,0
2366,1521,1177,281,0,1,16,10,0,1,1,0,3424,0
4370,3748,2735,334,0,1,21,5,4236,1,1,0,7607,0
6883,6539,731,300,0,1,12,10,0,0,1,0,7147,0
7011,6683,513,306,0,0,7,1,0,1,0,0,9310,0
1361,405,1347,187,0,1,14,5,0,1,1,1,2359,0
8461,8293,582,234,0,0,26,8,0,0,1,0,7055,0
1526,588,2253,320,0,1,16,9,0,1,0,0,7082,0
9031,8927,164,150,0,1,21,8,0,1,1,0,5441,0
7769,7524,548,375,0,0,9,8,4196,1,0,1,7036,0
3010,2238,1103,275,0,1,29,3,0,0,1,0,6358,1
6533,6151,2827,98,0,0,29,9,283,1,1,1,453,0
5039,4492,743,269,0,0,20,6,823,1,1,0,5298,0
5119,4581,451,309,0,1,19,4,5294,1,1,1,4175,0
7550,7281,410,297,0,0,20,8,1930,0,1,1,3196,0
2804,2008,235,257,0,0,26,3,0,1,1,1,7666,0
5874,5418,1251,206,0,1,1,3,0,1,1,1,9490,0
5612,5128,2484,368,0,0,13,1,774,0,1,1,6739,0
