,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7252,6950,713,176,1,1,22,8,1816,0,1,0,2179,0
5821,5360,172,280,1,0,29,8,1166,1,1,0,2987,1
4403,3785,291,211,1,0,25,3,1077,3,1,0,856,1
8515,8353,2093,333,1,0,17,0,4524,1,0,1,3727,0
7733,7484,32,303,1,0,40,1,3450,0,0,0,165,1
5357,4844,1429,16,1,1,13,6,2766,1,1,1,8459,0
2641,1827,2576,147,1,0,10,7,4335,0,0,1,7568,0
2728,1923,718,358,1,1,28,2,5318,1,1,1,8492,0
4985,4430,1552,163,1,1,8,5,1733,0,1,1,9295,0
2626,1810,984,177,1,0,11,3,2435,1,0,1,284,0
5566,5076,2857,242,1,1,24,4,2160,0,0,1,1022,0
8265,8075,2850,227,1,0,22,0,3270,0,1,0,3367,1
4459,3847,2545,281,1,0,5,2,838,0,1,0,8918,0
1242,273,550,305,1,1,12,5,1119,0,1,1,5183,0
6945,6608,1351,163,1,0,13,7,2925,0,1,0,433,0
5740,5270,2389,229,1,0,16,9,152,0,1,0,1165,0
547,4979,1098,88,1,0,12,8,3492,1,1,0,6733,0
26,1890,2897,365,1,1,18,3,3006,0,1,1,3874,0
7349,7058,728,241,1,1,24,7,4952,1,0,1,2719,0
4448,3834,2595,174,1,0,22,1,5782,1,0,1,1187,0
2699,1892,49,242,1,0,11,9,360,0,1,1,9882,0
6395,5997,229,350,1,0,18,0,2304,1,1,0,8532,0
5456,4954,2342,268,1,1,16,10,2855,1,1,0,4385,0
1004,9,798,210,1,0,8,8,414,1,1,0,7182,0
3035,2265,1945,426,1,1,27,10,85,0,0,0,9327,1
1703,785,2267,399,1,1,24,1,5611,0,1,0,5437,0
4295,3664,674,85,1,0,16,9,944,0,0,1,5375,1
2266,1410,1379,226,1,0,19,5,1327,1,1,0,4172,1
9843,9828,847,255,1,1,6,0,5904,0,1,1,4919,0
1916,1021,459,152,1,1,30,1,60,0,0,0,6256,1
3185,2431,2853,261,1,0,27,10,847,0,1,1,2999,1
8626,8476,141,266,1,1,22,8,6324,0,0,1,1088,1
5146,4610,826,459,1,1,14,3,2395,1,0,0,7416,0
397,3312,1850,156,1,1,14,9,4088,0,1,0,8184,0
2449,1614,930,146,1,0,28,6,49,0,0,1,2304,1
8108,7901,1956,46,1,1,17,7,2222,1,1,1,3390,0
1566,632,1272,133,1,0,19,10,2282,1,1,0,4429,0
4333,3707,80,333,1,1,16,7,1475,1,0,0,3169,0
9286,9209,2124,329,1,0,11,8,466,0,1,1,8301,1
3283,2540,806,244,1,0,30,5,5438,1,1,0,5077,0
981,9801,927,358,1,0,26,0,5144,1,0,0,2872,0
4315,3687,221,241,1,1,12,1,4938,0,1,1,8777,0
8622,8472,651,315,1,1,18,10,4934,1,1,0,6662,0
2579,1758,2086,5,1,1,12,0,2311,0,1,0,8955,1
3269,2525,1592,273,1,1,15,8,6187,1,1,0,2450,0
3838,3156,1464,237,1,1,32,5,1815,0,0,1,2378,1
7095,6775,2053,362,1,0,20,1,1402,0,1,0,1252,1
2521,1694,1981,247,1,1,7,5,3724,1,1,1,838,0
2929,2147,1443,353,1,1,14,5,6102,0,1,1,8855,0
51,4668,2645,194,1,1,18,6,3620,1,0,0,9235,0
4726,4143,2098,242,1,1,32,8,5704,0,1,1,5299,0
5716,5243,2088,220,1,1,19,1,1420,1,0,1,3385,0
5465,4964,472,256,1,0,23,1,5616,2,1,0,4929,0
7467,7188,89,260,1,0,19,2,1442,1,1,1,8617,0
865,8512,2303,287,1,0,7,2,5278,1,0,1,1779,0
8101,7894,1716,190,1,0,25,6,5952,2,1,0,2317,1
4359,3736,464,154,1,0,26,3,2286,0,1,0,502,0
228,1435,1993,360,1,1,32,3,6158,0,1,0,8693,1
2921,2138,2776,116,1,0,28,9,196,0,1,1,8318,0
1905,1009,1041,144,1,1,2,10,2880,0,1,1,1062,0
801,7802,929,280,1,0,26,0,5579,1,0,1,6336,0
227,1424,427,156,1,0,21,7,5212,2,1,1,9195,1
9166,9076,2762,236,1,0,17,3,3094,0,1,1,4004,1
6559,6180,1140,142,1,1,20,5,5117,1,1,1,265,0
9921,9915,838,366,1,1,18,1,5032,0,0,0,8004,0
8957,8843,2024,194,1,1,19,7,3949,0,1,1,9994,0
7411,7127,1146,235,1,0,5,7,5615,0,1,0,591,0
2577,1755,2823,225,1,1,11,9,3801,0,1,0,2292,0
2298,1445,1689,216,1,1,43,3,4339,1,1,1,6399,0
3349,2614,765,274,1,0,27,6,4077,1,1,0,7276,1
2879,2091,1889,359,1,0,34,7,563,0,1,0,1490,1
9734,9707,106,276,1,1,52,4,5288,1,1,1,5595,0
7251,6949,1054,333,1,1,13,10,3123,0,1,0,1655,0
9671,9637,2199,258,1,1,60,5,5075,1,1,1,2401,0
2495,1664,556,75,1,0,38,3,946,2,1,0,5401,1
7304,7008,2106,288,1,1,40,9,2143,1,1,1,9275,0
2372,1528,775,346,1,0,25,1,2117,0,1,0,2173,1
4091,3438,2018,208,1,1,21,3,4723,1,0,1,4216,0
3344,2608,2725,174,1,1,15,9,2545,1,1,0,351,0
9693,9661,2786,226,1,0,33,2,4416,0,0,0,9642,1
756,7301,944,273,1,0,18,3,2249,1,1,0,8748,0
5987,5543,1561,239,1,0,7,8,5367,0,1,0,9646,0
2061,1183,2126,54,1,0,20,7,1566,1,1,0,4200,0
4453,3840,51,418,1,1,15,9,3727,0,0,0,5489,0
1259,292,2640,168,1,0,18,1,315,1,0,1,7398,0
3661,2960,1143,106,1,1,17,8,790,1,1,1,9600,0
9960,9958,1609,404,1,0,15,10,332,0,1,1,1175,1
3746,3054,2776,297,1,1,17,6,915,0,0,0,3651,1
7213,6907,2473,93,1,0,37,9,3803,2,0,0,2116,1
3150,2393,2031,182,1,0,17,10,4783,1,0,1,187,0
3166,2410,1230,164,1,1,44,5,1605,0,0,1,6813,1
4633,4040,2146,86,1,1,30,9,2440,1,1,1,3211,0
1469,525,2856,428,1,0,31,1,1664,3,0,0,3650,1
2271,1416,2100,274,1,1,7,6,4003,1,1,0,6371,0
1412,462,1047,282,1,0,11,5,6319,0,1,1,9901,0
2212,1351,1969,350,1,0,19,9,4502,1,0,0,595,0
1507,567,984,158,1,0,25,4,2890,0,1,0,7810,0
2622,1806,2048,236,1,1,9,0,4690,1,1,1,8680,0
5290,4770,2918,404,1,0,38,10,6000,0,1,0,6056,1
9128,9034,1558,302,1,0,25,1,1790,0,1,0,9319,1
842,8257,852,269,1,1,17,9,4936,0,0,1,5465,0
1146,166,711,223,1,0,12,4,2610,1,1,0,7437,0
4280,3648,1476,375,1,0,44,8,3422,0,0,1,7680,1
9010,8904,1233,254,1,0,41,9,1765,1,0,0,9488,1
1754,841,2064,333,1,1,15,6,264,1,1,0,1188,0
8991,8881,1751,156,1,0,24,1,3418,0,1,0,9221,1
3848,3167,388,169,1,1,23,5,3953,0,0,0,466,0
6453,6062,2306,175,1,0,26,6,3331,1,0,0,8220,0
6639,6269,696,197,1,1,23,7,458,1,1,0,5470,0
3609,2903,2407,459,1,1,22,7,6011,0,1,0,6454,0
9677,9643,1288,333,1,1,15,5,5695,0,0,1,4811,1
7572,7305,1520,195,1,1,19,9,4428,1,0,1,286,0
4028,3368,393,72,1,0,23,9,1897,1,1,0,8304,0
9260,9181,2620,408,1,0,21,8,4419,1,0,1,2234,0
5781,5315,2803,245,1,1,18,7,6135,0,0,0,4557,0
3593,2884,863,164,1,0,44,2,1183,0,0,1,9120,0
7433,7151,1677,388,1,0,19,3,2371,0,1,1,8085,1
5378,4867,2897,215,1,1,9,3,2540,1,1,0,2684,0
110,125,817,294,1,1,12,4,5808,0,0,1,7925,0
5457,4955,2345,347,1,1,44,2,5499,0,1,1,6776,0
2514,1686,2628,201,1,0,8,5,372,1,1,0,1858,0
4720,4137,2405,228,1,0,15,4,38,1,0,1,6441,0
9390,9325,2456,361,1,0,19,6,1051,1,1,1,1842,0
6991,6659,312,127,1,1,11,10,2157,1,1,0,3351,1
8498,8333,704,321,1,1,19,8,5985,1,1,0,7777,0
1850,948,2338,394,1,0,15,6,2992,1,1,1,3821,0
6380,5981,2193,212,1,1,17,1,1922,0,1,0,2947,1
7972,7749,439,360,1,1,18,6,5185,0,1,1,9395,0
8586,8431,1321,259,1,0,28,10,3787,1,1,0,4261,0
2918,2134,2350,187,1,0,20,5,1041,1,1,0,4242,1
3827,3144,1232,403,1,1,39,4,1377,0,1,0,9639,1
4923,4362,1065,260,1,1,16,3,5799,1,0,0,5177,0
3254,2508,60,161,1,1,32,5,1709,0,1,0,999,1
734,7057,1804,154,1,0,42,8,2424,0,0,1,4265,1
5830,5370,1676,293,1,1,19,5,3141,1,1,1,7306,0
7008,6679,1388,244,1,0,47,6,1403,0,1,0,3101,1
5848,5389,823,367,1,1,15,0,2433,1,1,1,5890,0
8597,8443,2755,243,1,0,35,4,1092,1,1,1,394,1
8229,8036,1589,197,1,0,19,8,5112,1,1,0,2236,0
6653,6284,1044,217,1,1,5,9,4761,1,1,1,916,0
2815,2020,2168,303,1,1,19,1,6072,1,1,0,19,0
66,6334,338,190,1,0,16,1,113,0,1,0,621,0
937,9312,1235,459,1,0,26,6,2392,0,0,1,3943,0
622,5813,630,144,1,0,35,6,3347,1,1,1,8621,0
787,7645,1217,323,1,1,24,3,4605,0,0,1,7014,0
5020,4471,2096,100,1,0,50,1,6034,0,0,1,937,1
5944,5496,2436,305,1,1,25,5,1123,0,0,1,3333,0
4153,3507,2275,304,1,0,35,9,6047,0,0,0,8305,1
1352,395,2518,144,1,1,30,6,2860,0,1,1,7645,1
8460,8292,1895,259,1,0,10,6,1800,2,0,1,2638,1
9257,9177,826,287,1,0,19,9,3786,1,1,1,5622,0
4608,4012,595,459,1,1,24,9,1607,0,0,1,7234,1
9040,8937,2567,190,1,0,20,4,2906,0,1,1,6236,0
4671,4082,796,225,1,0,27,7,2366,2,1,1,2492,1
3717,3022,1654,255,1,1,21,0,4033,0,1,0,3962,0
3617,2911,2740,401,1,0,11,5,576,0,1,0,4932,1
3819,3136,311,162,1,1,28,4,5469,0,1,0,725,1
5972,5527,1196,157,1,1,31,10,656,0,0,0,1547,1
9600,9559,605,230,1,0,37,8,2589,0,0,1,8607,1
2888,2100,2216,404,1,1,19,3,3189,1,1,1,5469,0
8332,8150,14,254,1,1,31,5,4218,0,0,1,9334,0
4483,3873,1808,148,1,0,20,9,409,0,0,0,8899,1
8486,8320,458,347,1,0,22,7,1187,1,1,1,5249,1
6903,6562,1406,193,1,0,23,4,5721,0,1,0,4388,0
7034,6708,1516,74,1,1,35,1,1411,0,0,0,8574,1
9095,8997,2660,459,1,0,20,3,189,1,0,1,5749,0
4641,4049,99,94,1,1,16,4,2791,0,1,0,8312,0
2881,2093,113,320,1,0,17,3,2784,0,1,1,1156,0
7130,6815,1839,208,1,1,15,3,4881,1,1,0,9156,0
2296,1443,1895,358,1,1,29,10,786,0,0,1,2014,1
57,5334,812,334,1,1,1,0,5245,0,0,0,6930,0
9877,9865,2047,114,1,0,15,4,493,2,1,0,6921,1
2676,1865,1786,276,1,1,25,1,219,0,1,0,6212,1
8545,8386,2742,122,1,1,16,8,4958,0,0,0,1386,0
2580,1759,306,306,1,0,20,7,2708,0,1,1,8510,1
9309,9236,1586,287,1,1,65,7,1915,0,0,1,9607,0
9761,9737,14,416,1,0,42,1,5176,1,1,1,4075,0
2987,2210,2512,285,1,0,8,1,646,0,0,0,7756,1
4936,4376,2569,189,1,1,6,1,2808,0,1,0,3981,1
9935,9930,2363,344,1,1,10,6,4226,1,0,1,848,0
1940,1048,2314,140,1,0,13,8,1376,0,1,0,1046,1
3296,2554,710,177,1,0,8,2,772,1,1,0,3047,0
3534,2819,2601,286,1,0,26,5,3770,1,1,1,5024,0
1181,205,1589,260,1,0,6,8,4830,0,1,1,4358,0
5211,4683,423,358,1,1,4,5,6024,1,1,1,6752,0
5804,5341,1314,234,1,0,17,6,5628,1,1,0,3515,1
1462,517,1235,225,1,0,23,1,263,0,1,0,5733,1
2887,2099,2783,312,1,0,8,1,6191,0,1,0,7957,0
2639,1825,238,321,1,0,22,4,729,1,1,0,1135,1
9037,8933,270,262,1,1,23,1,334,0,1,0,2880,1
5558,5067,1643,286,1,1,16,4,2217,0,1,1,5860,1
8658,8511,174,166,1,0,20,3,2506,0,0,0,130,0
1883,984,366,399,1,1,6,8,561,0,0,1,3356,0
3803,3118,2893,459,1,1,33,5,2018,0,0,0,1048,1
4332,3706,2661,116,1,1,13,3,2841,0,1,1,3668,1
8911,8793,2453,327,1,1,14,10,4480,1,1,1,5980,0
2986,2209,2429,179,1,1,24,0,596,1,1,0,1567,0
7838,7600,1969,178,1,0,14,9,3578,0,1,1,1822,0
704,6724,1843,268,1,1,18,3,5254,1,1,1,2763,0
8734,8596,573,315,1,0,29,2,3497,0,1,0,2311,1
4147,3500,2575,358,1,1,48,7,4665,1,1,1,5277,0
373,3046,1062,411,1,1,13,1,2069,0,1,1,4843,0
2897,2110,1193,137,1,0,11,10,4488,1,1,0,7131,0
366,2968,1958,149,1,0,24,10,5666,1,1,0,4023,0
1541,605,658,263,1,1,19,6,959,0,1,0,8622,0
8866,8742,2856,135,1,1,16,4,1865,0,1,1,6984,0
813,7935,1929,30,1,1,10,9,1830,2,1,1,9382,1
9375,9308,2429,268,1,1,30,5,1934,1,1,0,9005,1
9215,9131,985,193,1,0,19,2,2836,3,1,1,8354,1
9588,9544,1839,148,1,1,24,1,4607,0,1,0,311,0
6214,5797,661,67,1,1,17,10,3665,1,1,1,6344,0
2313,1463,1817,206,1,0,22,10,510,1,1,0,2874,0
6464,6074,2809,173,1,0,15,3,1268,0,0,1,715,1
1714,797,1805,339,1,1,27,7,3971,0,0,0,3454,0
339,2669,2897,325,1,0,21,2,1225,0,1,0,6814,1
5942,5494,1608,126,1,1,35,0,723,0,1,0,7430,1
8102,7895,2629,170,1,0,27,3,4444,1,0,1,892,0
8488,8322,1108,201,1,0,52,6,5149,1,1,0,315,1
28,2112,1772,183,1,0,25,4,3327,0,1,1,11,0
4420,3804,2628,323,1,0,17,7,2164,1,1,1,7385,0
3733,3040,1317,298,1,1,49,10,4138,0,1,1,9972,0
5032,4484,1306,293,1,0,28,4,210,1,1,0,3032,0
5982,5538,391,264,1,1,19,10,1729,0,1,1,4464,0
2181,1316,889,243,1,0,28,6,1938,0,1,1,7161,1
1158,179,2655,43,1,0,40,10,2137,1,1,0,7797,1
171,802,2549,237,1,1,9,6,6084,1,1,0,3112,0
3956,3287,1056,206,1,0,42,0,5327,0,0,1,7094,0
8083,7873,1808,185,1,1,11,8,2558,0,0,1,4081,0
1564,630,2770,382,1,0,24,9,3940,1,1,0,3974,0
9950,9947,2353,234,1,0,21,2,2501,0,1,1,9824,0
8221,8027,2296,52,1,1,41,5,855,0,1,0,8447,1
3715,3020,410,426,1,0,28,0,5746,0,0,1,9316,1
4610,4015,320,198,1,1,20,9,5892,0,1,0,9957,0
1436,488,1871,185,1,1,10,1,1562,1,0,1,7684,0
507,4535,1572,293,1,0,22,7,3041,0,1,0,4813,0
1869,969,1336,261,1,1,15,8,2345,0,1,0,3244,0
4050,3393,1042,412,1,1,23,10,3080,1,1,1,3705,0
8089,7880,2040,301,1,1,6,3,1657,0,0,1,4479,0
7808,7567,778,212,1,0,37,8,2307,1,1,0,2231,1
6259,5847,1736,194,1,0,10,10,2919,1,1,1,6649,0
9743,9717,947,361,1,1,14,10,1255,1,0,1,111,0
3377,2644,228,274,1,0,19,4,945,0,1,1,616,1
506,4524,2003,300,1,1,12,8,1361,0,1,0,5611,0
9449,9391,2864,272,1,1,10,9,1939,1,1,1,9318,0
797,7756,2645,97,1,1,14,4,1162,0,1,0,9580,0
8785,8652,1929,459,1,1,9,1,92,1,1,1,5874,0
2829,2036,2638,162,1,1,25,7,5591,1,1,1,3363,0
2476,1643,1715,60,1,0,20,10,4968,0,1,1,3735,0
6577,6199,1476,296,1,1,20,5,1427,0,0,1,9335,0
1912,1017,1558,296,1,0,11,5,5337,0,1,0,1257,1
599,5558,846,93,1,0,16,5,3742,0,0,1,6280,0
3892,3216,2868,158,1,1,27,7,2005,0,1,1,2619,0
1966,1076,2023,290,1,0,30,9,3200,0,1,1,3528,0
3957,3288,409,266,1,0,20,6,1951,0,0,0,7001,1
6253,5840,915,12,1,0,16,6,446,0,1,1,4086,1
6459,6069,265,215,1,1,27,6,5012,0,1,1,9656,0
1049,59,1756,240,1,1,22,4,605,0,1,0,7310,1
8054,7841,2645,134,1,0,29,1,1462,0,1,0,9321,1
1270,304,468,333,1,1,12,8,1227,0,1,0,2930,0
3480,2759,343,197,1,0,12,0,799,0,1,0,7625,1
1534,597,1341,182,1,0,29,5,3952,0,0,1,3552,1
4745,4164,1180,377,1,1,31,1,2770,0,1,0,149,1
371,3024,586,249,1,0,57,1,477,1,0,1,768,0
5551,5060,800,192,1,0,8,2,5174,1,1,0,9844,0
9047,8944,664,261,1,1,23,10,4204,0,1,0,4363,0
1423,474,1388,266,1,1,12,1,3227,1,1,1,5721,0
6104,5675,2645,345,1,1,32,10,1309,0,1,0,4735,1
7592,7327,737,283,1,1,26,4,5733,0,1,0,8504,0
7780,7536,909,358,1,0,15,2,5270,0,0,1,6096,0
4844,4274,2771,279,1,0,18,3,5552,1,0,0,6559,0
2350,1504,1594,226,1,0,40,4,1546,1,1,0,6365,1
1397,444,388,96,1,0,28,5,2894,1,1,1,6850,1
7338,7045,2473,317,1,0,36,9,3565,0,0,1,1429,1
9536,9487,741,159,1,0,24,2,2400,0,1,0,7927,1
3367,2633,2656,190,1,1,22,0,68,0,0,1,8816,1
5145,4609,625,393,1,1,20,1,3145,0,1,1,3976,0
6092,5661,939,210,1,1,25,4,3371,1,1,1,661,0
8408,8234,2436,438,1,1,18,5,5450,1,1,0,9442,0
6143,5718,1335,388,1,0,6,2,1812,1,1,0,6823,0
15,668,1021,225,1,1,27,4,3446,1,0,1,7987,0
6129,5703,2436,142,1,1,25,5,5397,1,0,1,1431,0
1876,976,2510,249,1,1,21,10,2632,3,0,1,8294,1
5327,4811,2834,459,1,0,7,9,5096,1,1,0,9313,0
9361,9293,337,189,1,1,27,3,4631,1,1,1,3835,0
3371,2638,2100,351,1,0,25,7,6174,0,0,1,7804,1
9255,9175,2235,456,1,0,23,4,107,3,1,0,3349,1
6388,5989,1667,362,1,1,26,4,3114,0,1,0,3077,1
3121,2361,422,243,1,1,9,4,535,0,1,0,4066,0
7852,7616,2754,352,1,1,21,4,1593,0,0,1,5862,0
5418,4912,1268,171,1,1,17,4,3393,0,0,1,4279,0
931,9246,134,173,1,1,23,10,260,1,1,1,6314,0
2081,1205,2803,65,1,1,14,10,2745,0,1,1,1420,0
3939,3269,2120,345,1,0,7,10,5447,1,1,0,2057,0
5257,4733,1534,416,1,0,13,1,3310,2,1,1,5212,0
2965,2186,2055,108,1,1,18,6,2596,1,1,0,4148,0
7074,6752,2355,291,1,1,18,6,5162,1,1,0,6464,0
3195,2442,1470,306,1,1,11,0,4537,0,0,0,2358,0
969,9668,2458,258,1,1,52,10,1355,1,0,1,437,0
3734,3041,1131,405,1,1,22,3,1048,1,1,1,6967,0
925,9179,2653,323,1,0,18,1,110,1,1,1,6878,0
6723,6362,2060,308,1,0,33,3,5896,1,0,1,9505,0
7810,7570,2788,365,1,0,16,3,3739,0,0,0,5227,0
4348,3723,1929,244,1,0,26,3,5342,1,0,1,761,0
3626,2921,1236,398,1,0,19,7,834,0,1,1,8363,1
8293,8106,1605,375,1,0,10,5,5818,0,0,1,5629,0
4013,3352,2352,329,1,0,39,1,4284,3,0,0,5921,1
6925,6586,1882,268,1,1,11,10,5496,0,1,1,9101,0
5484,4985,2111,357,1,1,27,3,1608,0,0,0,8507,1
430,3680,1970,228,1,1,39,4,3101,0,1,1,8434,1
8156,7954,1712,43,1,1,53,10,1570,0,1,0,1458,0
1620,693,887,321,1,1,25,1,3353,1,0,1,9481,0
2095,1220,2096,220,1,0,22,8,2381,1,1,0,77,0
8063,7851,604,158,1,1,16,7,4775,1,1,0,573,0
8368,8189,1218,231,1,0,16,8,6284,0,1,0,2200,1
7503,7229,2593,172,1,1,26,8,366,1,1,1,5408,0
3096,2332,1537,222,1,1,41,9,5852,0,0,0,5978,1
598,5545,51,292,1,0,39,6,4291,0,0,0,9562,1
2123,1252,134,260,1,0,7,3,724,1,1,0,829,0
7685,7430,2460,314,1,0,22,4,5934,0,1,1,571,0
6851,6504,401,136,1,0,21,10,6145,1,1,0,9718,0
808,7879,1689,207,1,1,35,2,4430,0,1,1,2080,0
1235,265,2106,132,1,1,45,7,1299,0,1,1,1098,0
8671,8526,2436,151,1,0,17,10,2288,1,1,0,6989,1
8887,8765,543,44,1,1,19,9,1140,0,0,1,9903,1
1657,733,311,313,1,0,36,7,2790,2,1,0,2542,1
422,3591,893,144,1,1,22,8,931,0,1,0,8939,1
657,6201,2349,210,1,0,36,1,2591,1,1,1,5523,0
6394,5996,2676,75,1,1,23,3,3922,1,1,0,4547,0
2845,2053,1951,208,1,1,27,2,265,0,1,0,1825,1
7482,7205,449,327,1,1,25,6,2712,1,1,0,6241,0
6312,5906,1056,267,1,0,10,10,3969,0,1,0,3693,0
2284,1430,2003,273,1,1,21,8,4955,0,1,0,3921,0
6663,6295,2422,459,1,1,13,5,3651,0,1,1,9426,0
8211,8016,1778,288,1,1,21,3,3628,1,1,1,5196,0
6575,6197,985,403,1,0,37,7,1272,0,1,0,3358,1
7719,7469,2575,275,1,1,53,1,4888,1,1,1,704,0
8163,7962,2872,377,1,1,30,4,1872,0,1,1,5777,1
4651,4060,1299,133,1,0,7,8,2618,0,0,0,5179,0
1411,461,468,294,1,0,12,5,5584,1,0,1,5218,0
3076,2310,2009,287,1,0,25,3,3993,1,1,1,5192,0
9359,9291,900,254,1,1,25,10,3256,0,1,0,742,1
3580,2870,768,248,1,0,23,6,6280,0,1,0,5539,0
5349,4836,2399,293,1,1,14,4,182,1,1,1,1563,0
6601,6227,2675,200,1,0,33,9,2701,0,1,1,3399,1
7656,7398,1314,101,1,1,33,9,1444,1,1,1,8158,0
677,6423,2259,348,1,1,27,8,184,0,0,1,2704,1
1232,262,633,196,1,1,28,10,595,0,1,0,2226,1
7103,6785,1621,161,1,0,24,9,245,0,0,1,4808,1
5034,4486,1150,240,1,0,11,3,6156,1,1,1,6159,0
2432,1595,1686,146,1,1,21,4,2917,0,1,0,6169,1
6319,5914,197,251,1,0,1,4,1105,0,1,1,4215,0
1611,683,556,369,1,0,31,10,5854,0,1,0,987,1
7661,7404,99,221,1,1,26,3,1211,0,1,1,9881,1
7460,7181,2125,256,1,1,12,7,3447,1,1,0,6064,0
7506,7232,2019,283,1,0,26,5,2631,0,0,1,3951,1
9617,9577,449,200,1,0,17,3,5789,1,1,0,7577,0
584,5390,207,256,1,0,33,1,1597,1,0,0,7447,1
1260,293,149,313,1,1,9,6,3671,0,1,0,7992,1
7789,7546,2773,215,1,1,20,4,6375,0,0,0,6474,0
8354,8174,1055,165,1,0,13,1,2398,1,1,0,1414,0
3623,2918,268,304,1,1,9,7,2120,0,1,0,330,0
7039,6714,1480,132,1,1,42,1,4325,0,0,1,7576,0
7950,7725,1172,125,1,0,15,2,3167,0,1,1,1557,0
6125,5698,1660,110,1,0,16,8,5950,0,0,1,5531,0
983,9823,1746,223,1,0,17,7,2343,0,0,0,8279,1
6061,5627,1069,153,1,1,29,6,389,0,0,0,9996,1
8008,7790,1725,200,1,0,26,2,1071,0,1,0,5460,0
6112,5684,2133,71,1,1,16,1,6017,1,1,0,2169,0
1711,794,1636,459,1,1,12,6,1905,1,1,1,137,0
7862,7627,427,253,1,1,17,6,4265,2,1,1,7964,0
9793,9772,1178,381,1,0,24,0,130,0,1,0,9484,0
1305,343,366,420,1,1,34,2,5276,0,0,0,2616,1
5455,4953,2033,414,1,0,27,10,1340,0,1,0,4945,1
3358,2623,1995,314,1,0,15,6,1350,0,0,0,5006,1
6857,6510,2867,155,1,0,34,1,454,0,1,1,5730,1
1251,283,1746,197,1,0,22,2,2116,0,1,0,1218,1
3176,2421,1228,331,1,1,11,1,550,1,1,0,5795,0
7760,7514,311,373,1,1,16,7,683,1,1,0,3663,1
8726,8587,228,306,1,1,25,9,249,0,1,0,8136,1
272,1924,306,420,1,0,16,1,3800,1,1,1,4787,0
2042,1162,2436,276,1,0,9,4,457,1,1,0,6459,0
6179,5758,1422,200,1,0,16,5,3858,0,1,1,8424,0
6784,6429,2009,337,1,0,14,10,2314,1,1,1,2950,0
8414,8241,1572,209,1,0,11,7,5209,1,1,1,9801,0
1748,834,1897,283,1,1,16,3,3966,0,1,0,4194,1
1344,386,1388,69,1,0,22,7,1573,1,1,0,9517,1
9520,9470,2057,336,1,0,0,3,5974,1,1,0,1484,0
1848,945,2803,127,1,0,17,9,3349,0,0,1,5123,0
3409,2681,608,207,1,0,28,8,2646,0,0,0,4719,1
3357,2622,2783,267,1,1,11,6,5237,1,0,1,7443,0
9592,9549,1939,277,1,0,10,1,2027,0,0,0,813,0
1520,582,1044,332,1,1,34,6,2638,0,0,1,9599,1
3129,2370,2751,240,1,1,19,10,2627,1,1,1,7273,0
6860,6514,2008,336,1,1,27,7,1148,1,1,1,287,1
9905,9897,809,254,1,1,23,3,5981,0,1,0,1352,1
3968,3300,1105,258,1,1,22,5,6030,0,0,1,1306,0
6226,5810,1865,371,1,1,28,7,1932,2,0,1,7572,1
336,2635,2657,268,1,0,14,4,3873,1,0,1,4135,0
5646,5165,1313,135,1,0,17,10,1498,0,1,0,6673,1
9113,9018,925,130,1,0,11,3,5664,0,1,1,9968,0
6586,6209,1667,252,1,1,15,8,6279,1,1,1,6633,0
307,2313,2436,238,1,1,17,8,4132,1,1,0,6176,0
348,2768,2396,263,1,0,14,1,1158,0,1,1,1479,0
9501,9449,1217,444,1,1,0,3,3430,0,1,1,1007,0
5688,5211,1476,80,1,1,5,7,336,1,1,0,1796,0
1574,641,819,287,1,1,5,2,1252,0,1,1,9523,0
1630,704,1995,266,1,1,39,9,545,0,1,1,1501,1
8380,8203,2429,131,1,1,14,9,2023,1,1,1,3641,0
6188,5767,1736,444,1,0,29,6,639,1,1,1,6937,1
5869,5413,334,171,1,1,13,3,1006,0,0,1,4788,0
3915,3242,1318,295,1,1,25,3,2882,0,1,1,9891,0
8062,7850,2831,272,1,0,28,7,6059,0,1,1,5605,1
6791,6437,1689,209,1,0,21,8,5718,1,1,0,7665,0
5650,5170,2775,225,1,0,18,2,5320,0,1,0,2085,0
5067,4522,1362,196,1,0,27,9,2889,0,1,1,1315,1
3442,2717,1146,459,1,0,12,9,4052,0,1,1,7400,0
776,7523,2429,231,1,0,40,8,1360,0,1,0,1148,1
9716,9687,2106,421,1,1,21,6,1266,2,1,1,4749,1
5957,5510,1215,221,1,1,58,7,6110,0,1,1,5046,0
1289,325,73,281,1,1,22,2,213,0,1,0,1621,1
8300,8115,1112,342,1,1,30,8,5617,0,1,1,5742,0
8487,8321,957,315,1,1,16,0,3287,1,1,1,8697,0
5338,4823,2199,324,1,0,16,10,154,0,0,0,4329,1
109,114,2568,88,1,1,17,10,5928,0,1,0,9970,1
7317,7022,177,336,1,1,41,6,3955,0,1,0,8402,1
4659,4069,1703,19,1,0,32,3,155,1,1,0,9425,0
762,7368,374,272,1,0,18,7,5285,0,0,0,6401,1
2617,1800,1465,301,1,1,27,7,3934,3,0,1,490,1
2411,1572,72,158,1,0,13,10,2892,1,1,1,5722,0
7626,7365,2031,431,1,0,28,4,1200,1,1,0,5870,0
5680,5203,2587,366,1,0,12,7,4257,0,0,0,8408,1
6107,5678,1218,312,1,1,17,6,3289,1,1,0,3755,0
