,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6167,5744,2389,266,2,1,57,8,2176,0,0,1,9525,0
414,3502,1860,404,2,1,17,9,0,1,1,0,3717,0
1340,382,542,336,2,1,25,3,6198,0,1,1,446,1
7740,7492,1101,274,2,0,33,9,0,0,1,1,6580,1
4609,4014,1753,190,2,1,16,1,0,1,0,1,8934,0
7366,7076,1335,207,2,0,17,9,0,2,0,1,9345,0
1710,793,2104,437,2,1,10,9,2876,0,1,0,8823,0
6270,5859,1689,305,2,1,6,10,0,0,0,0,531,0
4111,3461,2142,300,2,1,22,1,0,1,1,1,2577,0
1722,806,2595,204,2,0,12,6,47,0,1,1,4360,0
2024,1142,863,154,2,0,21,7,0,0,0,0,6549,1
8986,8875,958,369,2,1,25,7,4583,0,1,1,3178,0
3936,3265,2569,316,2,0,14,5,2727,0,0,0,2079,0
9460,9403,1423,353,2,1,17,8,0,1,1,1,6794,0
4401,3783,2621,454,2,0,20,3,1014,0,1,0,4428,0
4700,4115,1250,447,2,1,17,0,0,1,0,1,5383,0
378,3101,1429,238,2,0,12,3,4811,0,1,0,5289,0
1335,376,2888,177,2,0,25,10,0,0,1,0,1460,1
1223,252,1992,308,2,1,29,1,0,1,0,1,6086,0
1082,95,82,297,2,1,18,0,5774,0,1,0,4290,1
4121,3472,1517,237,2,1,24,8,0,1,0,1,4048,0
1894,996,2292,144,2,0,31,8,1226,0,1,0,672,0
3903,3229,1177,252,2,0,27,10,3867,1,1,0,3088,0
7100,6782,2761,259,2,1,6,9,691,0,1,0,280,0
1212,240,2709,219,2,1,24,7,0,1,1,0,3231,1
4602,4006,1117,331,2,0,17,1,1636,0,1,0,1422,0
8157,7955,2874,328,2,0,14,8,0,0,0,0,8641,0
5216,4688,34,246,2,1,25,4,4527,0,1,1,295,0
7877,7643,888,103,2,0,23,3,5108,1,1,0,4895,1
8823,8695,332,284,2,0,32,1,2756,0,0,1,9018,0
8236,8043,1597,211,2,1,19,4,574,1,0,1,2984,0
1755,842,564,142,2,0,34,8,0,0,0,1,5204,1
7355,7064,2420,138,2,0,17,6,0,1,1,0,7539,0
5961,5515,2646,405,2,1,14,6,194,1,0,1,1015,0
4292,3661,1795,315,2,0,28,3,2302,1,1,0,2832,1
1515,576,1200,459,2,1,21,7,2757,0,0,1,5590,0
5326,4810,2130,329,2,0,41,7,0,1,1,1,3376,1
6010,5571,1805,368,2,1,20,1,0,1,1,0,5591,0
1490,548,2541,406,2,0,13,9,0,1,1,0,1018,0
5199,4670,1843,391,2,0,9,4,0,1,1,0,2462,0
1215,243,2116,354,2,0,36,9,0,0,1,0,4100,1
2933,2151,1293,197,2,1,28,9,0,0,1,0,7854,0
3902,3228,2206,200,2,0,22,1,5634,0,0,1,2073,1
7947,7721,2232,248,2,0,17,6,2985,1,1,0,7720,0
178,879,398,206,2,0,22,9,132,0,0,1,9724,0
1174,197,707,314,2,0,22,6,4774,0,1,0,4453,1
7897,7665,2415,212,2,1,12,7,2467,1,1,1,5125,0
8522,8361,2096,253,2,1,0,9,0,1,1,0,7691,0
6908,6567,218,342,2,0,20,6,0,1,1,1,1552,0
2314,1464,1460,170,2,0,10,4,0,1,1,0,5045,0
5937,5488,975,349,2,0,13,9,0,1,0,0,9250,0
4157,3511,2775,459,2,1,44,6,0,1,1,1,4465,0
616,5746,674,363,2,1,21,7,4487,1,1,0,9413,0
1118,135,1334,226,2,1,43,8,5834,0,1,1,121,0
3260,2515,1822,297,2,0,15,3,0,0,0,0,5957,1
3692,2994,1055,222,2,1,17,5,1931,1,0,1,3924,0
6324,5919,473,338,2,0,10,0,0,1,1,1,6133,1
1681,760,900,290,2,0,14,4,0,1,1,1,7724,0
7236,6932,1232,33,2,1,16,8,0,0,1,1,3455,0
9353,9284,2106,279,2,1,19,0,4625,0,1,1,5224,0
5581,5093,2535,103,2,1,49,6,0,1,1,1,9201,0
3592,2883,1699,286,2,1,38,6,1980,0,1,1,7774,1
5698,5222,641,291,2,0,46,10,0,1,1,1,204,0
8198,8000,2398,277,2,0,18,4,2794,0,1,0,5020,1
4686,4098,486,145,2,1,35,3,3490,0,1,0,5555,1
5011,4461,176,89,2,1,29,9,5238,0,1,0,5847,1
2598,1778,2645,196,2,1,30,1,0,1,1,1,9386,0
7450,7170,1236,321,2,0,21,6,4304,1,1,1,5735,0
5583,5095,765,304,2,0,13,9,0,1,0,1,1788,0
9327,9255,1621,202,2,0,22,3,0,0,1,1,7279,0
9378,9311,1822,318,2,0,17,1,936,1,1,0,1530,0
2919,2136,741,147,2,0,24,10,0,0,0,0,2961,0
1871,971,2519,243,2,1,18,3,5620,0,1,0,3274,0
480,4235,123,397,2,1,16,7,4117,0,0,1,4515,0
6686,6320,2907,230,2,1,32,4,4303,0,0,1,1752,0
6315,5909,1174,168,2,1,49,10,2153,0,1,0,4210,1
9188,9100,1945,237,2,1,10,5,0,1,1,1,4248,0
6051,5616,336,332,2,0,27,5,0,1,1,0,6488,0
6452,6061,2761,147,2,1,25,6,0,1,1,0,1541,0
1983,1095,2100,357,2,0,22,5,0,1,1,0,1834,0
7532,7261,183,369,2,0,15,1,1466,1,0,1,3147,0
1677,755,2888,393,2,0,22,9,0,1,1,0,536,0
4885,4319,1398,171,2,1,23,6,4369,1,1,0,9196,0
8778,8644,1512,226,2,0,19,10,117,0,1,0,1342,0
7242,6939,398,273,2,1,26,8,5291,2,0,0,7593,1
3161,2405,2471,79,2,1,16,10,0,1,0,1,9381,0
9210,9126,2778,9,2,1,18,0,0,0,1,1,4424,1
4404,3786,909,213,2,1,25,3,3559,0,1,1,5744,0
9855,9841,1592,315,2,1,6,3,3313,0,1,1,5767,0
9620,9581,1929,170,2,1,19,5,101,0,0,1,9369,0
681,6468,1176,200,2,1,40,6,2378,0,0,1,2098,0
812,7924,2166,125,2,0,15,4,0,1,1,1,7668,0
4525,3920,1362,190,2,1,25,10,5313,0,0,1,6109,0
3729,3036,1592,339,2,1,11,3,0,1,1,0,2354,0
7210,6904,1285,257,2,0,10,10,156,0,1,1,3206,0
63,6001,2177,293,2,1,38,9,5330,0,1,1,9967,0
4421,3805,2046,239,2,0,13,1,0,1,1,1,3857,0
2112,1240,1177,81,2,0,10,5,0,1,1,0,4459,0
6545,6164,451,42,2,1,9,3,0,1,1,1,3011,0
4469,3858,2167,221,2,1,15,6,5101,0,1,0,9418,1
4253,3618,770,337,2,0,11,1,0,0,1,1,9041,0
1366,410,1240,254,2,0,19,8,0,1,1,0,2026,0
6277,5866,101,213,2,0,16,4,0,1,1,0,6557,0
3916,3243,2101,148,2,1,18,7,0,2,1,1,1068,0
293,2157,538,359,2,0,16,10,1016,0,0,0,2843,1
1634,708,1274,314,2,0,5,6,0,1,1,1,8475,0
2457,1622,2089,146,2,0,20,1,0,1,0,1,6686,0
2300,1449,2864,260,2,0,27,2,2953,0,1,0,4829,0
4537,3933,1888,319,2,0,13,6,0,1,1,0,9774,0
1563,629,940,168,2,0,22,6,3180,0,0,1,6222,0
5689,5213,1442,331,2,0,32,5,2668,0,1,1,1608,0
4528,3923,1722,323,2,0,13,7,3974,0,1,1,7226,0
8741,8604,1177,231,2,0,5,9,0,1,1,1,1777,0
6405,6009,2735,118,2,1,23,8,2214,0,0,1,841,0
9572,9527,591,253,2,1,0,8,0,0,0,1,7718,1
7440,7159,1336,231,2,0,29,7,3395,0,0,0,10,0
2653,1840,910,339,2,1,8,4,0,0,1,0,6327,0
2226,1366,1621,399,2,1,28,3,2614,1,1,1,4468,0
2705,1898,1592,264,2,0,16,5,767,1,1,0,1922,0
7556,7287,1808,347,2,1,31,4,0,2,1,1,8033,1
1450,504,112,241,2,1,13,4,2987,0,1,0,8983,1
3862,3183,2394,262,2,0,18,4,0,1,0,0,631,0
7120,6804,2008,405,2,0,5,4,3650,1,0,0,1438,0
6398,6000,1637,202,2,1,8,10,5255,0,1,0,3738,0
4056,3399,2103,264,2,0,10,4,1094,1,0,1,8673,0
1231,261,2908,381,2,1,12,5,5328,0,1,0,4389,0
1514,575,2279,148,2,1,20,9,5142,1,1,1,52,0
8531,8371,2856,332,2,1,12,1,0,2,1,0,3593,1
838,8212,1977,162,2,0,30,4,0,0,0,1,6112,1
9915,9908,2582,152,2,1,23,6,0,1,0,1,2489,0
3567,2855,1005,79,2,0,13,3,116,1,1,0,6897,0
9264,9185,1477,23,2,1,42,4,0,1,1,1,9675,0
8643,8495,917,363,2,1,22,3,4235,0,0,1,6382,0
3365,2631,524,280,2,0,16,6,2583,3,1,1,5997,1
34,2779,567,331,2,0,11,10,0,1,1,1,2377,0
8553,8395,1979,291,2,0,40,5,0,0,1,0,4213,0
8117,7911,2487,233,2,0,16,7,0,0,1,0,7644,1
8377,8199,2238,411,2,1,22,5,0,1,1,1,8971,0
9396,9331,2100,309,2,0,22,3,0,1,1,0,5528,0
3514,2797,2645,252,2,0,14,3,0,0,0,0,1770,0
1590,659,683,241,2,0,21,6,6230,1,1,0,9647,0
3256,2510,1615,344,2,1,20,8,5627,1,0,0,9643,0
4770,4192,2337,224,2,1,1,6,0,1,1,0,3336,0
8740,8603,1111,296,2,0,11,8,5965,0,0,1,746,0
1706,788,1394,328,2,1,20,0,0,0,1,0,1540,0
8132,7928,2750,301,2,0,11,5,0,1,0,0,2196,0
843,8268,1321,382,2,0,23,6,0,0,1,0,6000,1
4461,3849,429,358,2,0,10,4,0,0,1,0,6297,0
1547,611,2751,262,2,0,12,3,5701,1,1,1,9835,0
9881,9870,767,296,2,0,22,1,0,1,1,0,8976,0
6567,6188,309,271,2,0,36,1,4718,0,0,0,674,1
2646,1832,200,34,2,0,21,6,0,1,1,0,2312,0
6071,5638,1542,234,2,1,34,9,1705,0,1,0,7121,0
5952,5505,2134,199,2,1,11,2,0,0,1,1,7277,1
558,5101,2793,350,2,1,35,4,0,1,1,1,6578,0
5419,4914,1351,349,2,0,38,5,6318,0,1,1,9154,1
3836,3154,2023,254,2,0,31,6,798,2,0,1,4844,1
1464,519,2916,246,2,0,22,7,0,1,1,1,4540,0
1192,217,2076,394,2,0,43,5,2504,1,1,0,3882,1
1872,972,806,459,2,0,32,2,0,1,1,1,6281,0
6726,6365,2292,237,2,1,32,9,0,0,0,0,2509,1
8118,7912,99,186,2,1,10,8,0,0,1,0,2439,0
1773,862,1991,249,2,1,16,1,3059,0,0,0,5785,0
6854,6507,2620,347,2,1,18,6,0,1,1,1,9853,0
4906,4343,2665,418,2,0,15,4,0,1,0,1,2339,0
9325,9253,538,244,2,0,23,2,0,1,1,1,7860,0
2570,1748,2769,122,2,0,13,6,4565,0,1,0,9107,0
5286,4765,981,293,2,0,23,1,2837,0,0,0,4299,0
8508,8345,2762,287,2,1,9,3,0,1,1,1,1829,0
4141,3494,1841,459,2,1,21,0,3370,0,1,1,9590,0
5224,4697,899,412,2,1,25,4,0,0,1,0,8411,0
1944,1052,1249,392,2,1,21,10,0,1,1,0,2474,0
5479,4980,2296,178,2,1,17,4,1368,0,0,0,9707,0
7135,6820,550,290,2,0,39,3,4540,0,0,1,1815,0
7478,7200,545,153,2,1,4,5,0,1,1,0,8302,0
6175,5753,1911,112,2,1,13,5,0,1,1,1,5633,0
7864,7629,1716,197,2,1,15,3,0,1,1,1,1402,0
4039,3381,633,88,2,1,9,3,4534,0,1,1,6639,0
1972,1083,1753,342,2,0,12,0,5516,0,0,0,7614,0
4103,3452,2152,292,2,1,23,0,3777,0,1,1,3544,0
9559,9513,2864,314,2,0,21,9,3499,0,1,1,960,0
9373,9306,6,250,2,0,18,1,0,1,1,0,127,0
8604,8452,1786,395,2,0,21,8,0,1,0,0,64,0
4078,3423,2526,265,2,1,29,1,0,1,1,1,5419,0
640,6013,1350,361,2,1,30,6,1287,0,1,0,3145,1
2778,1978,2100,213,2,0,53,2,0,1,1,1,1693,0
6877,6532,1262,223,2,0,19,10,0,1,1,1,7863,0
9668,9633,1334,329,2,1,16,4,0,1,1,1,8681,0
6203,5785,2650,208,2,0,31,3,0,1,1,0,657,0
7429,7147,1177,294,2,0,25,7,1398,0,0,0,8235,0
3213,2463,2178,436,2,1,28,1,4673,0,1,1,1950,0
911,9024,2844,257,2,0,35,7,884,0,1,1,1223,0
9790,9769,1857,168,2,0,21,3,0,1,1,1,1193,0
7289,6991,2350,236,2,0,17,8,0,0,1,0,4845,0
9192,9105,2715,410,2,1,40,1,5380,1,1,1,6099,0
1119,137,382,365,2,1,11,3,1407,1,1,0,7114,0
6649,6280,573,214,2,1,29,8,3410,0,1,0,4937,0
3977,3310,282,229,2,1,3,10,0,1,0,0,3063,0
6730,6370,2665,240,2,1,28,10,4239,0,0,1,9644,0
5603,5118,1521,207,2,1,21,1,0,1,1,0,3287,0
8619,8469,1609,359,2,0,18,7,0,1,1,1,7730,0
2209,1348,1667,272,2,1,15,10,0,1,0,0,9515,0
7605,7342,2549,327,2,1,21,7,0,1,0,1,7969,0
1384,430,2301,191,2,0,28,9,5062,0,1,0,6868,1
9817,9799,1596,299,2,0,12,6,0,1,0,1,8780,0
297,2201,451,296,2,0,26,8,0,2,1,0,3105,1
2077,1200,1350,178,2,0,16,7,3542,0,0,0,5341,0
2229,1370,293,366,2,1,26,6,3296,1,1,0,3264,0
2842,2050,2682,122,2,1,30,3,0,0,1,1,837,1
1131,150,1673,109,2,1,19,10,2138,0,1,0,686,0
320,2458,1037,134,2,0,39,3,3611,0,1,1,7997,0
4042,3384,437,347,2,1,20,6,4611,0,0,1,5099,0
9125,9031,1279,358,2,1,16,3,0,0,0,0,4113,1
9426,9365,454,108,2,0,35,1,5228,1,0,0,2532,1
3950,3281,1577,403,2,0,10,6,0,1,0,1,9252,0
6145,5720,1969,139,2,0,4,8,0,1,1,0,263,0
4977,4421,49,385,2,1,17,9,480,0,1,1,2733,0
926,9190,2599,347,2,1,17,4,0,0,1,1,3138,0
143,491,1061,402,2,1,34,3,0,0,1,0,3286,1
5660,5181,2089,315,2,1,50,5,1144,0,1,1,6020,0
2488,1656,157,254,2,0,3,1,0,1,0,0,6029,0
6135,5709,1684,106,2,1,19,9,2396,1,1,1,3531,0
1170,193,779,308,2,1,8,7,5378,0,0,0,2836,0
2182,1317,525,274,2,1,20,10,0,0,0,1,9294,0
8040,7826,2168,233,2,0,18,2,0,1,0,1,4777,0
4860,4292,1252,357,2,1,18,5,3343,0,1,0,8984,0
8345,8164,2628,177,2,0,28,4,0,1,1,1,6061,0
7347,7055,1321,162,2,1,24,8,0,1,1,0,8671,0
9886,9875,897,284,2,1,13,3,5825,1,1,0,7757,0
387,3201,1054,339,2,1,44,3,0,1,1,1,4794,0
1032,40,984,439,2,1,22,5,0,1,0,1,8959,0
4019,3359,209,229,2,1,13,3,4405,1,1,1,1991,0
9440,9381,2446,202,2,1,9,2,0,2,0,0,9714,1
44,3890,241,269,2,0,43,6,4095,0,1,1,3237,0
4319,3692,1616,218,2,1,16,8,3290,1,1,0,6962,0
3969,3302,2846,160,2,1,9,3,1100,0,1,1,9160,1
4323,3696,1550,225,2,0,25,4,1681,0,1,0,4838,1
6451,6060,223,245,2,0,11,7,4154,1,1,1,78,0
5180,4648,575,178,2,1,25,9,4262,1,0,1,4347,0
4471,3860,2057,435,2,0,38,9,4557,1,0,1,3425,1
5168,4634,494,153,2,1,12,9,3572,0,1,1,8913,0
7903,7673,2460,176,2,1,16,2,0,1,0,1,3414,0
1789,880,2617,372,2,0,19,7,0,1,1,1,2811,0
2059,1181,403,190,2,0,32,5,0,1,1,1,8917,0
1902,1006,343,382,2,0,15,2,0,0,1,1,9940,0
2345,1498,392,403,2,1,20,10,4635,0,1,0,5731,0
240,1569,1047,271,2,1,20,5,0,1,1,0,2043,0
2941,2160,2913,164,2,0,8,10,0,1,0,1,3277,0
4730,4148,2679,228,2,0,20,1,0,0,1,0,718,1
9771,9748,2107,89,2,1,21,6,1761,0,1,1,9003,0
2017,1134,2831,337,2,0,19,5,0,0,0,0,6914,0
4125,3476,674,301,2,0,31,10,0,1,1,0,4359,0
5308,4790,2088,58,2,0,13,1,1085,0,0,0,9022,0
2197,1333,2699,223,2,1,17,3,2263,0,1,1,6140,0
5935,5486,2523,153,2,1,19,3,0,1,0,0,1981,0
4905,4342,1464,199,2,1,12,4,0,1,1,0,9045,0
1225,254,2158,316,2,0,35,7,756,0,1,1,7290,0
6950,6614,1470,261,2,0,20,7,1891,1,1,1,4908,0
3217,2467,1857,207,2,0,38,5,6258,0,1,1,6851,0
6003,5563,745,317,2,1,1,8,997,0,1,1,6887,0
2397,1555,322,280,2,0,16,2,0,0,1,0,5715,0
452,3924,437,201,2,1,13,8,793,0,0,0,6829,0
8030,7815,493,201,2,1,20,4,0,0,1,1,1643,1
4696,4109,604,240,2,0,23,0,0,0,0,0,9317,0
8291,8104,289,277,2,1,20,1,3717,0,1,1,8272,0
4198,3556,33,221,2,1,17,1,0,0,1,1,9055,1
5706,5232,2319,291,2,0,30,10,84,0,1,1,7162,0
961,9579,441,294,2,1,17,5,3102,0,1,0,780,0
5007,4456,150,163,2,0,28,8,5677,2,0,1,9856,1
757,7312,119,345,2,0,10,3,0,1,1,1,998,0
1073,85,2314,112,2,1,19,7,0,1,0,0,2058,0
6557,6177,1263,113,2,1,22,6,0,1,0,0,2641,0
8509,8347,1368,195,2,0,24,3,0,0,1,0,179,0
7202,6895,2915,182,2,0,54,9,6292,0,1,1,9800,0
6795,6441,2266,186,2,1,30,7,4636,0,1,0,5176,0
6836,6487,738,324,2,1,24,7,0,1,1,1,1630,0
5614,5130,1050,121,2,0,28,4,0,1,1,1,7536,0
7607,7344,120,447,2,0,23,6,0,1,1,0,8944,0
9303,9229,73,307,2,0,20,1,4519,0,0,0,3844,0
9806,9787,1778,267,2,1,17,10,5150,0,1,1,8208,0
4101,3450,2755,282,2,0,39,5,0,1,1,1,7156,0
268,1879,881,158,2,0,21,8,0,0,0,0,8938,1
5157,4622,95,308,2,0,32,0,4190,0,1,0,5189,0
2821,2027,989,323,2,0,15,2,228,1,1,1,7154,0
589,5446,1621,128,2,0,29,7,4147,1,0,0,2675,1
5254,4730,2655,72,2,1,2,9,4776,0,1,0,1609,0
8725,8586,1133,242,2,1,9,4,0,1,1,0,6839,0
5296,4776,887,228,2,0,26,7,4887,0,1,1,729,1
9158,9067,345,149,2,0,13,2,1468,0,1,1,3217,0
3806,3121,1331,203,2,0,20,2,0,1,1,0,7652,0
9451,9393,322,133,2,1,11,4,4199,0,1,0,5918,1
890,8790,2856,397,2,1,19,9,3338,0,0,0,8092,0
4999,4448,651,193,2,0,20,4,0,1,1,1,6909,0
7881,7648,1462,383,2,1,28,10,0,1,1,1,6346,0
5095,4553,2673,314,2,0,28,6,5757,0,0,1,2214,0
6206,5788,1668,411,2,1,33,8,0,0,0,1,6666,0
3783,3095,2770,256,2,0,8,9,782,0,1,1,2064,1
2185,1320,1898,348,2,1,22,1,759,0,1,1,5161,0
90,9001,1147,256,2,0,26,6,0,2,1,1,4115,1
6418,6023,337,363,2,0,9,9,0,1,0,0,1239,0
8690,8547,746,371,2,0,25,6,2838,0,1,1,2250,0
2937,2155,2775,327,2,1,10,7,0,1,1,0,2650,0
6447,6055,1588,228,2,0,13,4,3354,0,0,1,7835,0
5125,4587,300,151,2,1,36,9,430,0,0,1,2308,1
4765,4186,1805,239,2,0,31,1,0,1,0,1,3482,0
2398,1556,1857,315,2,0,24,9,6058,0,1,1,8611,0
5434,4930,737,342,2,0,14,6,0,1,1,0,1787,0
9318,9245,2660,277,2,0,51,10,0,0,0,1,1944,0
6013,5574,2002,157,2,1,19,5,0,0,1,0,1234,0
6014,5575,2715,144,2,1,30,10,742,0,1,0,3179,1
1977,1088,1334,326,2,1,17,1,0,2,0,0,4140,1
9887,9876,1673,293,2,1,6,9,3475,0,1,1,5683,0
4247,3611,2083,246,2,0,36,6,0,0,0,1,2868,0
9521,9471,410,149,2,0,22,9,0,1,1,0,6386,0
8055,7842,1970,266,2,1,23,9,739,0,1,1,8114,0
6867,6521,2584,265,2,0,14,1,303,0,1,1,3892,0
8835,8708,507,325,2,1,16,10,0,0,1,1,8126,0
9626,9587,545,422,2,1,9,1,3035,0,0,1,894,0
4567,3966,810,163,2,0,9,5,0,1,1,1,1983,0
8955,8841,19,127,2,1,32,5,0,0,0,0,434,1
2656,1843,2921,388,2,0,16,6,0,1,0,1,684,0
1961,1071,2287,314,2,0,6,6,4609,1,0,0,8859,0
9705,9675,1205,342,2,1,18,1,0,1,0,1,501,0
3289,2547,1679,382,2,0,5,9,0,1,1,0,7551,0
6448,6056,1236,289,2,0,19,7,1994,1,1,0,9596,0
7611,7349,2152,360,2,1,20,8,0,1,0,0,9472,0
6275,5864,1515,251,2,0,15,10,0,1,1,1,2848,0
1051,61,1429,234,2,0,31,3,5411,0,1,1,5544,0
6022,5584,515,303,2,0,17,8,0,0,1,0,1901,1
8373,8195,2093,404,2,1,11,5,0,1,0,0,3096,0
7732,7483,538,429,2,0,13,3,5995,0,1,0,225,0
6678,6311,2389,81,2,0,14,1,4203,0,0,1,7591,0
732,7035,2195,266,2,1,13,4,2076,0,0,0,9941,0
2553,1729,1250,336,2,1,53,9,0,0,1,1,5458,1
5458,4956,2776,244,2,1,17,3,1076,0,1,0,9479,0
1690,770,1018,284,2,1,18,4,4896,1,0,1,7422,0
5369,4858,2297,184,2,1,34,9,1973,0,0,0,667,1
6825,6475,1277,138,2,0,26,1,0,1,0,0,2349,0
8885,8763,1796,277,2,1,27,5,168,1,1,1,3241,0
5584,5096,690,188,2,0,13,10,0,1,1,0,717,0
8760,8625,1126,286,2,0,16,2,4515,0,1,1,7220,0
9211,9127,665,66,2,0,20,7,0,1,1,0,4056,0
5264,4741,1288,156,2,0,26,6,0,2,0,0,7428,1
8031,7816,1036,275,2,0,18,7,0,1,1,0,4240,0
912,9035,2594,154,2,0,14,5,0,0,1,0,9722,0
721,6913,651,68,2,0,24,7,2475,1,1,1,4313,1
9943,9939,942,393,2,1,5,3,0,0,1,1,8222,0
886,8745,2467,348,2,1,20,0,2368,0,1,0,1592,0
6700,6337,1299,396,2,1,21,2,700,0,1,1,82,0
314,2391,2296,353,2,1,18,3,4010,0,1,1,9281,0
1799,892,1753,459,2,0,21,2,0,1,1,1,2428,0
5642,5161,711,391,2,0,23,5,0,0,1,0,1864,0
5743,5273,1382,244,2,1,20,0,239,0,0,0,3238,0
7660,7403,1801,67,2,1,18,6,0,1,1,0,8851,0
275,1957,753,315,2,0,19,8,0,1,1,1,644,0
3477,2755,1940,232,2,0,22,8,0,0,1,1,5849,0
7558,7289,628,231,2,0,18,0,701,1,1,0,655,1
4861,4293,1891,272,2,0,4,10,0,0,1,0,6048,1
3908,3234,2657,264,2,1,19,1,0,0,1,1,377,0
3682,2983,1637,229,2,1,26,9,0,1,1,1,3127,0
5507,5011,229,192,2,0,22,4,4897,0,1,0,583,1
8514,8352,1574,266,2,1,11,8,5543,0,1,0,2979,0
8151,7949,674,109,2,1,22,1,6310,0,1,1,2960,0
7861,7626,722,216,2,1,10,1,2955,1,1,1,633,0
4405,3787,1199,173,2,0,17,10,0,1,1,1,362,0
1881,982,605,139,2,0,18,3,0,1,1,1,2669,0
8821,8693,790,271,2,0,24,7,367,0,1,0,7079,0
848,8323,560,220,2,1,33,1,1874,0,1,1,2806,0
2877,2088,391,266,2,1,49,6,1601,1,1,1,450,0
2440,1604,2425,310,2,1,41,8,0,1,0,1,5959,0
9016,8910,2761,186,2,1,13,7,0,0,1,1,5330,0
8451,8282,1888,184,2,0,4,9,385,0,1,1,6316,0
7273,6973,1333,269,2,1,20,7,775,0,1,1,3053,0
8411,8238,547,228,2,0,38,8,0,1,1,1,6761,0
6792,6438,1091,215,2,1,16,4,4263,0,0,1,5028,0
9369,9302,1763,327,2,0,21,3,0,0,1,1,7292,0
9846,9831,2675,155,2,1,7,8,2308,1,1,1,328,0
4106,3455,1292,280,2,1,16,2,3991,0,1,0,2282,0
4126,3477,1479,284,2,1,14,2,0,1,1,0,5060,0
8496,8331,2055,186,2,1,25,4,0,1,1,1,1979,0
6348,5945,2582,308,2,1,13,9,2156,1,1,0,2693,0
7372,7083,1751,292,2,1,16,10,1167,1,0,1,5818,0
636,5968,212,269,2,0,15,1,0,1,0,0,1016,0
4455,3842,532,293,2,0,13,9,0,1,1,0,4906,0
5856,5398,792,121,2,1,13,7,0,1,1,0,3790,0
4331,3705,2400,300,2,1,3,4,217,0,1,1,285,0
8541,8382,1240,256,2,1,29,6,420,1,1,1,3180,0
7331,7038,2050,406,2,1,41,5,2451,0,1,1,9652,0
2775,1975,1125,459,2,1,33,4,770,1,1,1,1385,1
7048,6723,866,172,2,1,39,7,0,1,1,1,6594,0
5040,4493,546,438,2,1,32,8,0,1,0,1,4366,0
3805,3120,2267,277,2,1,16,0,0,0,0,0,9998,0
5921,5471,1235,117,2,1,36,2,0,0,1,1,4197,0
2202,1340,1334,459,2,1,10,10,6199,0,1,1,4205,0
6417,6022,411,399,2,1,19,7,0,1,1,1,1103,0
1262,295,556,274,2,0,22,1,4543,0,0,1,957,0
8379,8202,1959,43,2,1,37,7,0,0,0,1,8496,1
975,9734,2856,359,2,0,18,9,1023,0,0,1,9927,0
4723,4140,1296,230,2,1,24,9,5082,0,1,1,8526,0
2387,1544,554,382,2,0,21,5,0,1,0,1,4559,0
5148,4612,1129,340,2,1,52,4,0,1,1,1,2327,0
3221,2472,396,164,2,0,6,3,0,1,0,1,5411,0
2789,1991,1144,314,2,1,26,0,4682,0,1,0,8245,1
8908,8789,2552,202,2,1,14,2,4185,0,1,0,3702,0
2690,1881,1183,257,2,1,24,3,6295,1,1,0,9391,0
8882,8760,496,340,2,0,21,3,0,1,1,0,2072,0
9271,9193,1391,258,2,0,29,9,842,0,1,1,8383,0
7586,7320,661,437,2,1,24,2,0,0,1,1,4769,0
7111,6794,1238,459,2,0,21,7,0,1,1,0,247,0
1874,974,537,138,2,1,17,6,6081,0,1,1,736,0
5964,5518,1285,208,2,1,17,7,3021,0,0,0,8674,0
9816,9798,515,252,2,1,30,9,0,1,1,0,4138,0
5682,5205,588,229,2,1,11,10,0,1,1,0,1774,0
7658,7400,8,315,2,0,35,4,0,2,0,0,9339,1
6386,5987,1321,230,2,0,22,8,0,1,0,1,1767,1
7402,7117,464,256,2,1,15,8,1720,1,1,0,8694,0
3521,2805,1714,236,2,1,31,5,869,0,0,1,2639,0
2730,1926,212,279,2,1,12,4,2775,0,0,0,6156,0
7066,6743,1572,338,2,0,24,1,0,1,1,1,2790,0
7682,7427,145,309,2,1,11,9,0,1,0,1,2925,0
5376,4865,1694,459,2,1,20,1,3639,0,0,1,245,0
5277,4755,2236,186,2,0,22,1,0,1,1,1,527,0
113,158,490,284,2,1,18,10,463,0,0,1,5702,0
919,9113,1138,161,2,1,27,10,0,1,1,0,5895,0
9404,9341,1863,204,2,0,25,6,0,1,0,0,320,0
2506,1677,866,304,2,1,26,9,0,1,1,1,8357,0
5107,4567,2429,456,2,0,19,10,1007,0,1,0,913,0
7442,7161,1735,223,2,1,18,6,0,1,1,0,1726,0
1675,753,183,393,2,1,15,2,0,1,1,0,3436,0
7819,7580,2560,222,2,1,11,0,0,1,0,1,1916,0
4325,3698,1651,176,2,0,27,1,4148,0,1,0,7872,0
7847,7610,454,252,2,0,2,0,2767,0,1,1,6610,0
9104,9008,2089,265,2,0,16,7,4950,0,1,0,2275,1
8374,8196,2660,237,2,0,37,8,0,2,1,0,9202,1
8964,8851,2456,78,2,1,19,10,6149,0,1,1,1122,0
160,680,2822,326,2,0,4,7,70,0,0,1,9136,0
5893,5439,746,214,2,0,30,2,3841,0,0,1,1895,0
9654,9618,440,443,2,1,16,6,0,1,0,0,7361,0
