,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6827,6477,2186,327,0,0,31,2,0,0,1,0,4691,1
3540,2826,633,281,0,1,25,6,0,0,0,0,7967,0
5868,5411,2864,322,0,1,28,6,0,0,1,1,7490,0
2111,1239,2456,251,0,1,7,8,0,1,1,0,131,0
2691,1882,1607,330,0,0,19,1,0,1,1,0,8350,0
7153,6840,1230,183,2,1,18,4,0,1,1,1,9187,0
3707,3011,799,261,2,0,24,4,5524,1,1,0,6521,0
1017,23,1034,387,1,1,23,8,3220,0,1,0,7944,0
8511,8349,788,252,1,1,10,10,4244,1,1,0,5922,0
2807,2011,2009,314,0,1,15,4,3515,1,1,0,790,0
5015,4465,2659,291,0,1,32,7,1778,1,0,1,1363,0
1928,1034,1470,93,1,1,36,4,2852,0,0,0,7177,1
350,2791,908,268,2,1,14,4,575,1,1,1,151,0
5173,4640,377,409,2,1,20,10,0,0,1,0,8783,0
4192,3550,2314,241,0,1,42,3,0,1,0,1,5593,0
1934,1041,1070,335,1,1,12,6,897,1,1,0,5915,0
6901,6560,2445,116,0,0,13,0,529,0,0,1,6838,0
4823,4251,1732,395,2,0,14,7,1159,0,1,0,3214,0
564,5168,833,298,2,0,20,7,1693,0,1,1,1238,0
1582,650,1245,299,0,1,20,1,6004,1,0,1,7450,0
4694,4107,2190,129,2,1,27,8,534,0,1,0,6233,0
2175,1309,2662,366,1,0,16,10,124,1,0,0,4816,0
7028,6701,1888,327,1,1,8,8,3701,0,0,0,7236,0
4880,4314,2846,360,2,1,15,5,5349,0,1,0,1002,0
2228,1368,1863,253,0,0,19,9,0,1,1,0,5599,0
1115,132,1221,88,2,1,30,6,5656,0,0,1,9190,0
3126,2366,1407,265,0,1,25,8,2883,0,1,0,5235,0
3544,2830,2375,340,2,1,15,1,0,0,1,0,1732,0
5048,4501,2876,316,0,1,24,3,4460,0,1,1,8712,0
7476,7198,183,368,0,1,26,3,872,1,1,0,7,0
821,8024,2420,450,0,0,18,6,4102,0,0,0,1284,0
6532,6150,290,365,0,1,49,5,0,2,1,1,9614,0
2272,1417,846,100,1,0,39,5,952,0,1,1,6685,1
5545,5053,1108,218,1,1,15,7,5990,0,0,0,9660,0
81,8001,1541,386,0,0,14,3,0,0,1,0,2055,1
1323,363,346,244,2,1,32,8,4206,1,0,0,7427,1
9405,9342,518,184,0,1,18,8,0,0,1,1,7508,1
1614,686,2485,250,0,1,59,10,0,2,1,1,8954,0
831,8135,2638,317,2,0,23,6,0,0,0,1,3164,0
3883,3206,2414,128,0,1,21,1,6220,0,1,1,6110,0
8641,8493,1005,213,1,0,29,5,1537,0,0,1,7045,1
4464,3852,997,250,0,1,23,7,0,1,1,0,8052,0
5339,4825,1336,105,1,0,37,5,2091,0,1,1,6155,1
8066,7854,245,113,1,1,25,6,2873,1,1,0,4528,0
1649,725,651,340,2,1,23,5,0,1,1,0,5664,0
4065,3409,1839,306,2,1,12,1,0,1,0,0,8494,0
9665,9630,576,156,0,1,12,7,0,1,1,1,4705,0
3038,2268,2327,353,0,1,29,10,0,1,1,0,751,0
3320,2582,35,321,0,1,6,3,0,0,0,1,1201,0
7143,6829,2864,328,0,0,36,8,0,1,1,1,1411,0
6889,6546,888,82,0,0,7,7,833,1,0,0,6983,0
5092,4550,2803,297,0,0,21,0,0,1,1,0,7350,1
3720,3026,1812,82,1,1,22,9,3954,1,1,0,8469,0
2423,1585,1622,271,0,0,11,2,0,1,1,0,2113,0
749,7224,2023,69,1,1,28,5,2291,1,1,1,1542,0
5271,4749,340,330,1,1,22,7,22,0,1,0,2181,1
2373,1529,2849,225,0,1,13,4,5998,1,1,0,3815,0
4693,4106,934,152,0,0,14,8,3685,0,1,0,734,0
9879,9868,2179,95,1,1,44,10,1488,1,1,0,3769,1
8370,8192,2123,221,0,1,14,4,1736,0,1,0,3558,0
7319,7025,1000,83,1,0,19,6,3417,1,1,1,648,0
4368,3745,850,257,1,1,15,6,3155,0,1,0,6046,0
6785,6430,2834,230,2,1,23,6,338,0,1,1,9771,0
7401,7116,1969,242,0,0,21,10,2436,1,0,0,3931,0
1139,159,1822,336,2,0,39,1,758,0,0,1,8591,0
7631,7371,1333,286,2,1,22,8,6052,0,1,1,7918,0
2231,1372,1906,355,0,1,17,3,4529,0,1,0,5670,0
2164,1297,200,376,2,1,59,9,3789,0,1,1,4981,0
5217,4689,856,333,0,1,10,6,6216,0,1,1,9826,0
9444,9385,2007,190,1,1,23,3,2331,1,1,1,6846,0
9237,9155,2754,349,1,1,22,5,1136,1,1,0,1658,1
4561,3960,1271,171,1,1,13,5,2257,1,0,1,2444,0
1570,637,2436,326,2,0,31,1,850,1,1,1,1383,1
172,813,2896,89,1,1,26,2,2473,0,1,0,7434,1
7163,6851,2483,459,0,0,28,4,0,1,1,1,4868,0
2087,1211,367,325,0,0,34,8,5043,1,1,0,2599,1
4667,4077,1679,358,1,1,36,4,3535,0,1,0,9638,1
4565,3964,1311,202,2,0,28,3,5267,0,1,1,7419,0
7089,6769,1242,244,2,0,30,3,0,1,1,1,2063,0
6569,6191,265,190,1,1,20,1,2748,0,1,0,354,1
4783,4206,1324,319,0,0,19,6,0,1,1,0,876,0
2684,1874,2592,183,2,0,10,8,0,1,0,0,4751,0
1832,928,124,229,0,1,4,0,0,0,1,0,6216,0
8546,8387,2167,162,1,1,17,3,4186,1,1,0,6820,0
5065,4520,1967,441,0,0,9,2,6275,0,1,0,6124,0
9130,9037,2888,365,1,0,21,6,3804,1,1,1,547,0
9355,9286,1134,348,2,0,22,9,0,0,1,0,3709,0
4412,3795,866,275,0,0,22,3,0,1,0,0,6438,0
7207,6900,206,129,2,0,12,5,3571,1,0,0,2550,0
9890,9880,476,271,2,1,19,5,4068,0,1,0,7116,0
834,8168,2857,242,0,0,12,7,0,1,0,0,6709,0
6821,6471,1956,411,0,0,21,8,1632,1,0,1,7707,1
3781,3093,663,205,1,0,9,3,3878,0,1,0,3888,0
9012,8906,1686,149,0,1,23,4,0,1,1,0,1189,0
7499,7225,2386,218,1,0,53,7,1055,0,1,0,496,1
3424,2697,288,297,2,1,24,6,0,1,0,0,5399,0
65,6223,1095,360,1,0,18,7,4477,1,1,1,5968,0
2963,2184,2662,264,0,0,33,4,0,1,0,1,3216,0
5669,5191,523,257,1,1,15,8,2918,1,0,1,3969,0
8962,8849,1373,296,0,1,20,0,3518,0,0,1,2100,0
354,2835,75,222,0,0,27,1,4715,1,1,1,2671,0
8171,7971,2321,105,2,0,26,0,4632,1,1,0,6051,1
4030,3371,838,212,2,0,24,7,0,0,1,1,9461,0
8534,8374,1217,280,0,0,13,7,0,1,1,1,3246,0
3651,2949,2631,341,0,1,61,2,4977,0,1,1,268,0
6739,6380,1566,118,0,1,37,9,2693,1,1,1,3894,0
3297,2555,852,201,2,0,23,3,3160,0,1,0,9438,0
4127,3478,1255,321,2,1,34,10,0,0,1,1,1023,1
8043,7829,2485,329,2,1,13,5,3328,0,0,0,2140,0
4767,4188,2761,294,2,1,21,10,0,1,1,1,4886,0
472,4146,1871,383,0,1,8,3,5977,0,1,0,6012,0
3761,3071,1588,291,0,0,46,2,2363,0,0,1,8094,0
8617,8466,2687,250,0,1,19,7,0,1,1,0,6911,0
3566,2854,2825,355,2,0,7,4,354,0,0,0,8407,0
2760,1959,1297,166,1,1,50,3,13,0,1,1,6558,0
868,8545,2222,212,1,1,26,7,622,1,1,0,510,1
9382,9316,398,254,0,0,20,8,4947,0,1,1,3749,0
8688,8544,374,246,1,1,22,10,4027,0,1,1,1430,1
4052,3395,741,225,1,1,23,2,1046,1,1,1,803,0
6130,5704,2868,241,1,0,17,3,3854,1,0,0,8012,0
3244,2497,1952,240,1,0,14,3,3668,1,1,1,4512,0
4842,4272,2314,292,2,1,38,8,4875,2,0,0,9877,1
9330,9259,2102,239,0,1,16,10,0,1,1,1,799,0
5640,5159,1386,86,1,0,6,3,6074,1,0,0,3468,1
5780,5314,1552,213,1,0,24,2,4384,0,1,0,9915,0
8540,8381,2436,93,1,1,22,8,522,1,0,0,1026,0
1075,87,497,352,1,0,14,7,3271,1,1,1,3507,0
2957,2177,2775,295,0,0,23,2,0,0,1,1,2504,1
6752,6394,2038,233,2,1,20,8,1970,0,1,0,1985,0
8657,8510,2678,141,0,1,25,10,0,1,0,0,5000,1
7272,6972,2156,262,0,0,56,0,1722,0,1,1,3353,0
4759,4180,544,166,2,1,16,4,0,0,0,1,1318,0
4862,4294,2302,254,2,0,37,1,2792,0,0,1,3925,0
7025,6698,2458,178,2,0,33,4,0,2,1,0,8581,1
7647,7388,2645,377,0,1,7,0,5324,0,1,1,9048,0
7161,6849,1460,299,0,0,18,7,816,0,0,0,8940,0
73,7112,150,213,1,0,7,6,4163,1,1,1,7655,0
4901,4338,187,282,0,1,41,0,4615,1,0,1,5606,1
4375,3753,942,459,1,1,23,9,4960,0,1,0,6177,0
6698,6333,1183,334,0,0,13,7,0,0,0,0,7829,0
9805,9786,2651,253,0,1,15,8,4558,0,0,1,6831,0
1101,117,852,312,2,1,11,10,0,1,1,0,7213,0
9537,9488,792,392,0,1,22,7,0,1,1,0,590,0
7655,7397,1804,357,0,1,20,5,1216,0,0,1,8356,0
5235,4709,1878,254,0,0,50,10,0,3,1,1,4224,1
5165,4631,399,459,0,1,15,8,3304,0,0,0,6359,0
118,213,481,133,1,0,13,9,594,0,1,0,5526,1
2022,1140,1022,110,1,1,6,5,2573,1,1,0,8881,0
9885,9874,850,279,0,1,15,9,2213,0,1,1,6600,0
2638,1823,302,202,0,1,25,10,0,1,1,1,8646,0
2034,1153,851,318,1,1,16,5,3748,1,1,1,5627,0
2564,1741,1673,276,0,0,20,7,3517,0,1,1,8515,1
8665,8519,1753,430,0,0,22,1,0,1,1,0,5214,0
3543,2829,233,284,0,1,31,9,2903,0,0,1,4423,1
1219,248,2682,302,1,1,26,6,2042,1,1,1,6998,1
9714,9685,1686,335,2,0,38,3,411,0,1,1,6949,0
6711,6349,306,275,1,0,18,4,2431,1,0,0,2227,0
2903,2118,1232,177,0,0,29,8,0,1,1,1,6943,0
3026,2255,60,194,0,1,22,8,0,1,0,0,2606,0
2510,1682,1812,234,0,0,34,3,5358,0,1,1,9130,0
4201,3561,1229,277,1,0,28,8,4276,0,1,1,4051,0
3207,2456,1863,276,2,1,38,3,4458,0,0,1,4920,0
4489,3880,80,211,0,0,17,9,0,1,1,1,2959,0
2755,1953,2751,309,2,1,13,8,0,1,0,1,2547,0
8889,8768,2120,189,0,0,21,10,2367,0,1,0,9214,0
177,868,2017,215,1,1,18,6,4736,1,0,0,4407,0
1643,718,373,240,0,0,16,5,2016,0,1,0,421,0
9292,9216,452,70,1,0,56,1,4703,1,1,1,5353,0
3518,2801,1568,209,0,0,21,6,0,1,0,0,1034,0
1374,419,397,241,0,1,26,4,588,0,1,0,4753,0
1720,804,2199,414,1,0,15,4,424,1,0,1,6258,0
3995,3330,790,310,2,0,15,8,1966,0,1,0,9888,0
3688,2989,708,288,1,1,17,1,806,0,1,1,4355,0
2264,1408,2094,191,0,0,11,0,0,0,1,1,9094,0
87,8667,2321,338,0,1,12,10,0,1,1,0,2911,0
2848,2056,2662,459,0,0,23,6,0,1,1,1,6348,0
8687,8543,1514,276,1,0,24,2,5018,1,0,0,5855,0
403,3380,867,52,2,1,18,7,5120,1,0,1,7566,0
9900,9892,764,255,1,1,21,7,1767,1,0,1,7848,0
4077,3422,1260,390,2,1,15,4,0,1,1,1,6764,0
6835,6486,745,419,0,1,15,7,0,1,1,1,8738,0
6537,6155,236,130,2,0,21,4,3641,0,0,0,8465,0
2456,1621,633,216,2,0,7,5,1707,0,0,1,871,0
2751,1949,1265,313,0,1,24,9,2486,1,1,1,4425,0
2214,1353,438,459,0,0,8,5,4992,1,0,1,4409,0
1027,34,2100,346,1,1,17,0,2768,0,0,1,7975,0
9703,9673,915,291,1,0,25,8,871,1,1,1,8009,0
1421,472,2556,129,1,1,14,6,787,0,1,0,7526,0
2436,1599,994,313,2,1,19,5,0,1,0,0,5836,0
4277,3644,2913,384,1,1,33,3,1952,0,1,1,1975,0
9609,9569,2415,350,0,0,17,1,0,1,1,0,6448,0
1278,312,1231,290,2,1,49,8,0,1,0,1,3536,0
6220,5804,1643,416,0,1,15,2,128,1,1,0,4345,0
4907,4344,2900,132,0,1,16,3,4264,0,1,1,7247,0
5064,4519,2863,167,0,0,29,10,0,1,1,0,239,0
1978,1089,1673,103,1,1,19,6,541,1,1,0,3992,0
1061,72,2846,319,2,0,20,5,0,1,1,1,2051,0
5014,4464,1333,367,2,0,17,6,0,1,0,0,21,0
4535,3931,43,336,1,1,19,10,82,0,1,1,6329,1
6993,6661,1253,248,0,0,17,1,218,1,1,1,2211,0
9253,9173,576,253,2,1,31,2,0,1,1,1,2543,0
1502,562,898,405,1,1,21,6,5632,1,0,0,314,0
8568,8411,2564,224,0,1,46,0,5439,1,0,1,6407,0
9314,9241,396,222,1,0,33,8,3686,0,1,1,7373,1
8836,8709,1429,459,0,1,25,8,0,1,1,1,4096,0
8920,8803,1751,179,0,0,18,4,0,1,1,0,9554,0
4918,4356,343,326,0,0,18,3,6341,1,1,0,9697,1
678,6434,2216,397,2,0,52,1,0,1,1,1,6706,0
5076,4532,357,309,0,0,19,8,0,1,1,0,3897,0
8064,7852,2253,323,2,1,11,10,0,1,1,0,1654,0
7568,7300,847,31,2,0,36,5,0,1,1,1,8392,0
102,36,1250,347,0,1,13,10,5485,0,1,0,6738,0
957,9534,2655,380,2,0,49,9,0,1,1,1,7241,0
8556,8398,871,238,2,1,23,2,3834,0,0,0,8270,0
3785,3097,765,361,1,0,27,4,408,1,0,1,9420,0
9630,9592,2881,325,0,1,13,9,752,1,1,1,7255,0
7173,6862,866,353,2,0,12,1,1986,0,1,1,2382,0
4043,3385,2323,244,2,1,13,1,0,1,1,0,1999,0
2648,1834,603,354,0,1,3,5,3097,0,1,1,4282,0
6000,5560,1697,238,0,0,19,2,6344,2,0,1,5807,1
7927,7699,1099,246,1,1,12,1,1808,0,1,0,162,1
2826,2032,1407,302,0,0,25,5,3943,0,1,0,9575,0
4094,3441,783,122,0,1,11,2,0,1,0,1,5827,0
7774,7529,1335,459,1,1,25,6,2448,1,0,1,5105,0
9258,9178,1217,148,0,1,2,0,5523,0,1,1,2645,0
8113,7907,379,30,2,1,16,7,5820,0,1,1,1230,0
4772,4194,806,96,2,1,26,7,4975,0,1,1,7343,0
1947,1055,441,297,0,1,34,1,0,1,1,1,3990,0
6109,5681,2527,190,1,0,8,4,374,0,1,1,4693,1
2299,1448,1237,259,1,0,7,3,1139,0,1,1,5815,0
7844,7607,63,221,0,0,20,1,0,1,1,1,9552,0
4382,3761,1138,231,0,0,21,10,5522,1,0,0,6577,0
5425,4920,2663,253,1,0,26,9,448,1,0,0,2748,0
6771,6415,78,356,1,1,11,8,1439,0,1,1,4177,0
8578,8422,1857,104,0,1,29,2,3072,0,1,0,8361,0
4291,3660,351,388,0,1,14,2,5406,0,1,0,9223,0
528,4768,1605,181,1,0,30,4,3970,0,1,0,6550,1
1233,263,479,276,1,0,21,5,5538,1,1,0,1039,0
779,7557,2436,288,2,0,17,9,1553,0,0,0,1200,0
5859,5402,1267,330,2,1,20,8,0,0,0,1,7370,0
3059,2292,614,240,0,0,15,9,0,1,0,0,995,0
8587,8432,1643,197,1,1,23,3,2609,1,0,1,8319,0
1860,959,2057,248,2,0,10,9,6229,0,1,1,4348,0
8438,8267,2302,316,1,0,30,8,373,0,1,1,4472,1
7403,7118,2646,405,2,1,38,7,5996,0,0,0,1195,1
4639,4047,1447,398,0,0,9,9,5047,0,1,1,8829,0
4250,3615,664,98,0,0,20,6,1394,0,0,0,9167,0
1992,1105,1035,222,0,0,11,7,4695,1,1,1,8696,0
7379,7091,219,182,0,0,18,1,0,0,1,1,7564,0
7305,7009,1669,296,0,1,10,8,620,0,1,1,5940,0
5303,4785,1444,243,2,1,7,10,0,1,1,1,8991,0
8192,7994,510,198,0,1,18,9,1151,0,1,0,5910,0
7447,7166,1827,245,1,1,12,9,3358,1,1,1,586,0
2471,1638,2649,235,1,1,31,10,4518,1,1,0,4823,0
7197,6888,1407,316,0,0,24,2,0,1,1,1,2968,0
5312,4795,1112,321,2,0,30,9,0,1,1,0,4624,0
9035,8931,556,144,0,1,27,3,0,1,1,0,1445,0
1396,443,661,245,2,0,15,0,0,0,1,0,9566,1
4002,3340,2575,243,1,0,11,9,2521,1,0,1,8297,0
5371,4860,1621,321,0,1,15,4,4011,0,1,0,8808,1
3235,2487,2447,293,2,1,16,10,45,1,1,1,4987,0
1042,51,9,239,2,0,21,8,2926,0,1,0,2305,1
3298,2556,2867,167,1,1,7,2,895,1,1,0,5378,0
7256,6954,1138,430,1,0,13,3,5088,0,1,1,5823,0
257,1757,2313,280,1,0,16,7,4817,1,0,0,3162,0
7286,6987,2629,289,0,0,25,5,0,1,1,1,7670,0
8616,8465,80,262,2,0,9,7,587,1,1,1,6261,0
7816,7576,1665,383,1,1,24,3,2680,1,1,1,3483,0
5843,5384,2305,319,0,1,3,5,717,1,1,1,7523,0
2089,1214,2024,288,0,0,15,1,0,1,0,0,8286,0
7702,7450,1336,459,0,1,13,9,0,1,1,0,4374,0
503,4491,2677,247,2,1,26,10,5296,1,1,1,668,0
5265,4742,2574,169,0,0,9,6,0,1,1,0,1812,0
8814,8685,2927,349,0,0,33,5,0,1,1,1,4386,0
1345,387,449,177,2,0,8,7,0,1,0,0,3678,0
8455,8286,1291,218,0,0,35,7,0,1,1,1,1367,0
5046,4499,1046,402,2,1,7,4,62,0,0,0,359,0
2248,1390,183,148,2,0,19,1,2582,1,0,0,5646,0
4981,4426,314,276,2,0,5,7,2964,1,0,0,3852,1
372,3035,322,220,1,1,13,0,600,1,1,1,4636,0
8454,8285,2889,111,0,0,17,7,0,1,1,1,8908,0
3370,2637,411,307,2,0,29,7,0,0,1,0,7189,1
2006,1122,1242,296,0,1,21,8,0,1,1,0,5903,0
3656,2954,2878,359,0,0,19,7,0,0,1,1,1021,1
8327,8144,2166,316,0,0,17,10,0,1,1,1,8325,0
7521,7249,66,279,2,1,25,1,6227,0,0,0,1138,0
4001,3339,2098,154,1,1,35,6,1147,0,1,0,4485,1
6072,5639,942,237,0,1,27,10,0,1,1,1,9850,0
8736,8598,2530,245,0,1,26,3,0,1,0,0,9234,0
997,9978,1667,196,2,1,44,8,1723,0,0,1,8181,0
8179,7980,1382,219,0,0,9,10,4209,0,0,1,210,0
3290,2548,2837,345,0,0,12,10,0,1,1,0,6305,0
1176,199,2824,335,0,1,16,10,0,1,0,0,2328,0
551,5024,683,283,1,1,29,7,523,0,1,1,5592,1
744,7168,2420,259,0,1,42,9,0,1,1,1,183,0
7223,6918,673,408,1,1,13,10,4041,0,0,1,9344,1
4554,3952,2523,201,0,1,21,8,0,1,1,0,9043,0
2859,2069,2656,160,2,1,14,5,0,1,1,0,7360,0
8820,8692,144,261,1,1,18,10,3875,0,0,0,8429,0
3459,2736,1974,382,0,0,22,2,0,1,0,1,8267,0
2724,1919,729,62,1,0,20,9,1661,0,1,0,1676,0
6847,6499,2191,265,0,1,12,4,0,1,0,1,3937,0
7615,7353,2316,199,2,1,19,7,4479,0,1,1,1606,0
7547,7277,83,164,0,1,11,5,2405,0,1,1,7030,0
9174,9085,690,138,0,1,43,1,0,1,1,1,5044,0
6393,5995,427,202,1,0,23,5,1594,1,1,1,592,0
5358,4845,2575,267,0,1,21,8,0,1,1,0,7085,0
9488,9433,1756,280,2,1,14,7,1971,1,1,1,2632,0
2968,2189,393,305,2,0,18,8,0,1,1,1,8994,0
693,6601,2151,198,0,1,16,7,0,1,1,1,4330,0
2533,1707,884,215,0,1,43,6,627,1,0,1,9236,0
6399,6003,293,210,1,1,30,10,4314,0,0,1,6724,1
982,9812,563,277,0,1,14,8,0,1,1,1,8720,0
5364,4852,1715,421,1,1,15,3,2247,1,0,1,334,0
79,7779,2201,25,1,0,23,2,1809,1,1,0,9916,0
4053,3396,888,159,2,1,33,6,0,1,1,0,3023,0
6258,5845,1335,321,0,0,9,3,2741,0,1,0,1535,0
9576,9531,1251,278,1,0,24,1,282,0,1,0,2741,0
9025,8920,527,186,2,1,11,3,0,0,1,1,3816,0
3107,2345,1460,206,2,0,12,3,1564,0,1,1,4596,1
3601,2894,2776,217,0,1,32,7,0,0,1,0,9651,1
6073,5640,230,80,1,0,18,6,5786,1,1,1,9815,0
8126,7921,651,338,1,1,21,7,2276,0,1,1,4718,1
2142,1273,608,299,0,1,17,7,1004,0,1,0,4270,0
6310,5904,1338,294,2,1,25,5,6197,1,1,0,6833,0
2268,1412,1107,268,0,0,38,10,1954,0,1,0,9974,1
445,3846,2314,357,0,0,8,1,5303,0,0,1,4617,0
4883,4317,2905,223,1,1,25,9,3293,0,1,1,3686,0
4466,3854,2258,22,2,1,17,3,0,1,1,1,7807,0
9026,8921,234,155,2,0,18,8,5603,0,0,0,1963,0
6632,6261,1989,303,2,1,13,6,0,0,1,0,6385,0
3316,2577,2316,275,0,1,35,6,5021,0,1,0,1595,1
1701,783,925,401,0,1,32,10,0,3,1,1,5236,1
2526,1699,545,280,2,0,11,7,0,1,0,0,1150,0
68,6556,1010,270,1,0,17,6,3861,1,0,1,782,0
1168,190,151,216,0,0,9,3,0,1,1,0,7950,0
48,4334,2888,159,1,1,20,3,247,0,0,1,9478,0
1053,63,543,209,2,0,32,7,6018,0,1,1,7205,0
4029,3370,1666,110,1,1,9,5,6054,1,1,0,1824,0
880,8679,2453,358,0,0,42,7,0,0,1,0,4438,1
2651,1838,1667,459,1,1,22,5,4386,1,0,1,6864,0
7759,7513,2760,158,1,0,37,1,3063,1,0,1,945,1
2439,1603,52,175,0,0,24,7,0,0,1,0,4494,1
4924,4363,1602,401,1,1,18,6,1265,1,0,0,4820,0
1467,522,160,233,1,0,17,0,4645,1,1,0,3529,0
7292,6994,567,353,2,1,16,4,0,1,1,0,5927,0
5035,4487,480,266,2,1,16,6,4059,0,1,0,5967,0
2441,1605,2619,344,2,1,11,2,0,1,1,1,9748,0
6554,6174,2869,129,0,1,13,5,5951,0,1,0,8704,0
230,1458,2280,282,0,1,54,1,0,1,0,1,693,0
1320,360,2840,296,0,0,29,8,0,1,1,1,4307,0
41,3557,564,74,0,0,33,9,1847,0,0,0,4524,1
777,7534,98,301,2,1,10,10,1538,0,0,0,3368,1
8950,8836,1231,70,0,0,17,6,0,0,1,1,7401,0
8404,8230,1753,195,1,0,29,6,4140,1,1,1,8056,0
1729,814,1335,246,0,1,15,0,2683,1,0,1,8549,0
3910,3237,144,229,0,0,52,4,5691,1,1,0,6259,1
579,5335,1206,310,0,1,21,3,0,1,1,1,9009,0
9941,9937,2570,266,2,1,18,9,0,1,0,1,1343,0
5839,5380,2310,203,1,1,22,0,3921,1,1,1,9071,0
8271,8082,32,90,0,1,19,9,3936,1,1,1,4158,0
7275,6975,2420,278,0,0,24,10,0,1,0,0,2011,0
1491,549,1315,113,1,0,25,8,162,0,1,0,5234,1
9109,9014,1356,290,2,1,15,2,0,0,0,0,3236,0
5610,5126,1595,342,0,0,10,6,0,1,0,0,1575,0
61,5779,563,296,1,0,9,10,3941,1,0,0,1512,0
5471,4971,1693,313,1,0,21,2,176,1,1,0,3986,1
3905,3231,1233,105,0,0,11,5,0,1,1,0,3602,0
6531,6149,1973,127,0,0,27,9,0,1,1,1,6422,0
402,3369,410,360,2,1,34,9,0,1,0,1,4406,0
332,2591,860,272,1,1,26,3,1374,1,0,1,2525,0
2084,1208,228,32,0,0,18,6,6219,0,1,0,1041,1
9557,9510,2073,264,1,1,49,7,3746,0,1,1,4814,0
164,724,2581,292,2,1,11,0,2796,0,1,0,7484,1
4379,3758,661,278,0,1,11,8,0,1,1,1,2148,0
2715,1909,1607,258,0,1,20,1,1813,0,0,1,9379,0
8923,8806,372,234,1,0,37,9,1520,3,0,0,2024,1
7346,7054,1689,398,0,1,9,7,0,1,1,0,227,0
5453,4951,682,323,0,0,7,5,0,1,0,0,9007,0
7046,6721,2290,198,1,0,2,3,1700,1,1,0,6369,0
1334,375,1055,98,1,1,10,1,5357,1,1,1,3763,0
8698,8555,2177,300,1,1,12,8,86,1,0,0,3140,0
1659,736,1240,289,2,0,13,10,1606,1,1,1,80,0
3578,2867,451,313,1,0,21,1,2047,0,1,0,941,1
753,7268,80,424,1,1,19,3,841,1,1,0,5741,0
6584,6207,2454,280,1,0,5,10,1977,0,1,1,3308,0
706,6746,1390,235,1,1,17,5,5697,0,1,1,6229,0
3014,2242,2740,237,2,1,25,4,4685,0,1,0,1293,0
8558,8400,947,183,0,0,21,6,1544,0,1,0,213,0
9875,9863,2657,130,0,1,21,8,0,1,0,1,8045,0
9582,9538,79,168,0,1,44,7,1519,0,1,1,5566,0
8928,8811,546,232,0,0,11,1,0,1,0,0,6598,0
9556,9509,389,378,1,1,16,8,1204,0,0,0,7618,1
8983,8872,2166,332,1,1,19,4,6015,1,1,0,1202,0
1834,930,1997,309,2,0,28,6,4912,1,0,1,6918,0
2996,2220,2892,338,2,0,27,8,5835,1,1,0,8364,0
5427,4922,824,208,1,1,18,4,2422,1,1,1,6640,0
3879,3202,2273,387,0,0,15,10,3905,1,0,0,4466,1
7156,6843,2020,241,1,1,47,7,2462,0,1,1,9164,0
5081,4538,925,219,0,0,13,7,589,0,1,1,2323,0
9114,9019,989,150,0,1,18,6,0,1,1,0,1400,0
7244,6941,1674,54,0,0,15,8,0,1,1,0,1280,0
5400,4893,949,340,0,0,12,6,0,1,1,0,4947,0
5395,4886,1839,198,1,1,30,6,2166,0,0,1,1917,0
9427,9366,2081,302,2,0,21,0,0,1,0,0,8970,0
2246,1388,2198,326,2,0,21,7,0,1,1,0,9634,0
835,8179,1669,168,0,1,16,3,3046,1,1,0,9842,0
8394,8218,336,301,0,1,51,2,4055,0,1,1,8351,0
9042,8939,2541,340,0,1,11,6,4634,0,0,0,695,0
432,3702,2178,157,1,0,15,0,72,0,1,0,6774,0
3378,2645,828,138,1,1,54,6,5994,0,1,1,8778,0
6817,6466,2734,217,0,0,38,2,2441,1,1,0,2395,1
8131,7927,2389,222,1,1,15,4,4089,1,1,1,7611,0
9621,9582,1321,327,1,0,15,5,5121,0,0,0,9343,0
6066,5632,1595,111,0,1,27,0,0,0,0,0,9134,0
1193,218,2592,4,2,0,10,7,3623,2,1,0,39,1
6934,6596,2116,159,2,1,21,3,1292,1,1,1,5283,0
5461,4960,2217,140,2,1,13,3,1536,1,0,0,6698,0
3071,2305,1588,407,0,1,14,8,0,1,0,1,6515,0
3044,2275,374,258,2,1,11,3,4848,0,1,1,4071,0
3263,2518,141,56,0,1,25,3,0,1,1,0,6288,1
2729,1925,1189,276,0,1,5,1,0,1,1,0,9520,0
3433,2707,391,196,1,0,19,7,319,0,1,0,5083,0
433,3713,1669,154,1,0,19,9,1180,0,1,0,2032,1
3272,2528,1121,337,0,0,41,5,0,0,1,1,3513,1
7001,6672,1669,290,1,1,30,6,3222,1,0,0,8467,0
9726,9698,1023,382,2,1,25,8,3119,0,1,1,4287,0
104,58,763,279,2,0,47,1,0,0,1,1,4310,1
3315,2576,37,136,0,0,7,7,0,1,0,1,9841,0
1656,732,2325,190,1,1,13,7,1358,0,1,0,438,0
1533,596,1839,459,0,0,19,4,4793,0,0,1,8273,0
4680,4092,942,285,1,1,30,4,5405,0,0,0,98,0
8813,8684,852,459,1,0,8,9,1896,0,1,0,8543,0
9002,8895,440,214,0,1,18,8,2412,0,1,0,5001,0
6622,6250,1372,168,0,0,25,1,0,0,0,1,9248,0
1443,496,1292,165,0,0,25,7,0,2,0,0,1419,1
214,1280,1441,181,1,1,8,5,1479,1,0,0,7766,0
