,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4643,4051,2523,206,0,0,42,0,2647,0,0,0,430,1
5080,4537,2824,340,0,1,11,2,0,1,1,1,3452,0
5783,5317,887,233,0,1,53,8,0,1,1,1,532,0
9138,9045,1154,187,0,1,41,2,4700,0,0,0,9705,1
7616,7354,1339,219,0,0,9,5,5665,1,1,0,4595,0
8039,7825,204,281,0,0,25,5,5915,1,1,1,3729,0
7955,7730,125,341,1,1,20,6,4627,0,1,1,5292,0
9437,9377,537,279,0,0,9,6,5350,0,1,1,5866,0
2856,2065,2824,41,1,0,27,4,804,0,1,0,6795,1
1861,960,1971,174,1,0,20,3,4191,1,1,1,4415,0
2659,1847,393,338,0,0,44,5,3282,0,1,0,6127,1
3384,2652,1404,384,0,0,48,10,0,1,1,1,8176,0
9564,9518,888,163,2,1,24,1,0,1,0,1,4638,0
9776,9753,1194,356,0,1,11,8,0,1,1,1,2353,0
8090,7881,259,306,0,0,30,1,0,1,1,1,9292,0
8347,8166,2026,416,2,0,10,8,4382,2,1,0,3119,1
7462,7183,1689,219,0,1,22,10,0,0,1,1,2800,0
6886,6542,1715,342,1,1,27,3,1110,1,1,0,6198,0
4733,4151,2168,319,0,0,13,1,0,1,1,0,5549,0
3331,2594,2601,426,0,1,16,6,2444,0,0,0,3631,0
9006,8899,2569,270,2,1,2,9,0,0,1,0,609,0
8635,8486,467,260,1,1,11,4,1785,0,1,0,7426,1
6404,6008,1679,258,2,0,31,3,0,0,1,0,9143,1
8346,8165,1756,304,2,1,14,10,0,2,0,1,6554,0
9464,9407,1040,349,0,1,21,10,0,1,1,0,4997,0
7060,6737,2292,321,0,0,14,1,0,1,1,0,3885,0
2096,1221,72,209,0,0,20,10,0,1,1,1,7676,0
2003,1119,1673,241,0,1,23,0,459,0,0,1,348,0
8804,8674,1177,374,0,1,23,3,0,1,0,1,5037,0
9732,9705,2897,333,2,1,21,4,0,1,0,1,9772,0
4676,4087,81,293,2,0,24,4,235,0,1,0,6128,0
5017,4467,826,355,1,1,16,7,3364,1,1,1,4639,0
7469,7191,145,295,0,0,17,9,406,0,1,0,6375,0
546,4968,2125,196,0,1,20,0,0,1,1,0,7027,0
1449,503,1632,203,1,0,8,7,2893,1,0,0,1760,0
3986,3320,1621,315,2,1,20,9,0,1,0,1,6979,0
6900,6559,230,283,2,0,23,5,2204,0,1,1,3695,0
2610,1793,1195,291,0,1,20,5,546,0,1,1,3148,0
1900,1004,438,179,0,0,15,9,0,0,1,1,1393,0
3920,3248,2595,243,1,1,25,4,4792,0,1,0,869,0
2757,1955,475,53,0,0,27,5,0,1,1,0,3419,1
6124,5697,416,345,2,1,14,8,0,0,0,1,8800,0
6397,5999,125,159,2,0,15,10,5173,0,1,1,228,0
1885,986,686,172,2,1,14,7,0,1,1,1,5373,0
9823,9806,1476,160,0,0,8,3,3507,0,1,0,7165,0
5738,5267,2662,262,0,1,20,9,1560,0,1,0,2847,0
8667,8521,1360,166,0,0,28,5,6111,1,1,1,929,0
5890,5436,1362,91,0,1,20,5,2065,0,1,0,6403,0
2097,1222,1878,140,2,1,19,1,3466,1,0,1,9117,0
9289,9213,1321,170,0,0,13,1,5434,1,1,1,8043,0
5692,5216,757,182,0,0,12,7,0,1,1,0,8097,0
499,4447,2395,179,0,0,40,9,0,0,0,1,940,1
5624,5141,439,226,2,0,27,1,0,0,1,0,2441,0
836,8190,2019,303,2,0,19,4,0,1,1,1,2657,0
3471,2749,2568,241,0,0,9,4,559,0,1,1,7902,0
4697,4110,145,146,1,1,30,5,2650,0,1,0,3676,1
6280,5870,33,100,1,1,8,5,151,0,1,1,2590,0
8883,8761,1605,80,2,0,10,6,0,1,1,1,5667,0
2171,1305,1108,135,1,1,40,10,4732,1,1,1,5039,0
9231,9149,1018,257,0,1,20,2,5487,0,1,0,8565,0
5678,5200,1996,239,0,1,15,10,0,1,1,0,8017,0
9184,9096,2101,304,2,0,38,5,0,1,1,0,9133,0
398,3323,1811,310,0,0,21,10,0,1,0,1,2589,0
2010,1127,422,165,2,0,30,9,4455,0,1,1,2883,0
5166,4632,2846,64,2,0,25,7,0,0,1,1,8936,0
5871,5415,371,88,0,0,15,3,4785,0,0,0,7219,1
9792,9771,2863,428,2,0,10,9,4450,0,1,1,176,0
1283,318,1062,278,0,1,27,8,3805,0,0,1,4067,0
8390,8214,1621,269,0,0,30,0,5785,1,0,1,4837,1
2448,1612,1470,373,1,1,10,2,1985,0,1,0,3655,0
4256,3621,1228,205,2,0,58,10,2840,0,1,1,1947,0
1836,932,2503,376,2,1,13,7,0,1,1,1,5286,0
9596,9553,240,140,0,1,19,8,1781,0,1,0,2682,0
1019,26,972,242,0,1,13,1,0,0,1,0,7101,0
5066,4521,2575,176,0,0,8,3,0,1,1,1,8776,0
1326,366,1144,390,0,0,20,4,2365,1,1,0,7938,0
8752,8616,2097,183,2,1,12,6,1645,0,1,0,2131,0
475,4179,1335,230,1,1,28,7,3312,0,0,0,6331,1
2810,2015,2878,203,0,0,12,2,0,1,1,1,1358,0
8632,8483,2473,360,0,1,24,5,0,1,1,1,8949,0
1651,727,2831,243,2,1,13,10,671,0,1,1,4420,1
9611,9571,1252,217,2,1,19,3,2550,0,1,0,5650,0
1169,192,1807,262,0,0,20,9,145,0,1,1,3681,0
2528,1701,1351,213,0,1,8,9,3811,1,0,1,5414,0
1206,233,2891,193,2,1,14,6,0,1,1,0,575,0
6256,5843,2885,218,0,1,19,1,4825,0,1,1,4356,1
7926,7698,833,176,2,0,36,6,5898,1,1,0,3255,1
5469,4969,159,332,0,1,3,5,0,1,0,0,5791,0
9383,9317,403,325,0,0,5,3,6005,1,0,1,4762,0
431,3691,1467,333,1,1,23,3,2329,1,0,1,5521,0
7700,7448,403,361,2,0,13,5,3526,1,1,0,6655,0
867,8534,1988,245,0,0,30,1,4501,0,1,0,629,1
2974,2196,771,174,1,1,41,10,5091,0,1,1,3915,0
5236,4710,1046,310,0,1,11,3,0,1,1,0,4267,0
5093,4551,1667,259,1,0,37,3,3297,2,1,1,4442,1
5433,4929,87,186,0,1,19,3,2260,0,1,0,7521,0
541,4913,1812,231,0,1,8,10,0,1,1,1,2990,0
5195,4664,313,459,2,1,20,3,6014,0,1,1,3985,0
1132,151,80,237,0,1,19,0,0,1,1,1,3972,0
9837,9821,2570,359,0,1,20,6,3894,0,1,1,6974,0
4501,3894,1382,121,0,0,57,3,0,0,1,0,1314,0
6354,5952,1337,269,2,0,24,6,0,2,1,1,4924,1
9333,9262,241,364,0,0,60,6,1713,0,1,1,8627,0
3390,2659,1954,283,0,0,14,8,5608,0,1,1,9767,0
3888,3211,2551,352,0,1,53,0,0,1,0,1,6075,0
2962,2183,1333,159,0,1,20,10,3267,2,1,1,3958,1
4155,3509,45,196,2,1,23,9,5586,0,1,0,3094,0
3259,2514,697,450,0,1,13,3,0,1,1,0,4058,0
6302,5895,1479,166,2,1,24,5,0,1,0,1,9249,0
6034,5597,89,264,2,1,19,9,4316,1,0,0,8640,0
7918,7689,2473,198,0,1,19,6,0,0,1,0,7828,0
9936,9931,2118,218,0,1,59,1,0,0,0,1,4819,0
2583,1762,97,321,0,0,13,8,0,1,1,0,3890,0
2813,2018,2233,367,0,0,34,8,2071,0,1,0,3945,1
3959,3291,2901,272,1,1,31,8,1295,2,1,1,9114,1
2947,2166,2041,383,0,1,18,8,269,0,0,1,1069,0
6643,6273,673,326,2,0,16,1,0,1,1,0,1085,0
5174,4641,2314,400,0,1,16,8,0,1,1,0,9839,0
6841,6493,461,323,1,1,8,4,1576,1,1,0,8057,0
8298,8111,2666,253,1,0,33,5,6070,0,0,0,8440,1
3586,2876,1050,435,0,1,37,5,1222,0,1,0,2260,0
9228,9145,199,308,0,1,21,3,763,0,1,1,4456,0
7988,7766,2016,125,0,1,33,9,1630,1,0,1,3805,0
2563,1740,2675,452,0,0,9,6,0,1,1,1,8166,0
2630,1815,2122,163,1,0,18,4,4164,1,1,0,7796,0
3190,2437,519,194,0,0,10,7,433,0,1,1,6683,0
7778,7533,1960,192,2,0,4,3,0,1,0,1,7732,0
7645,7386,2592,269,1,1,21,10,2866,1,1,0,4620,0
5036,4488,1888,308,1,1,41,4,515,0,0,1,3527,0
1080,93,272,375,1,0,20,8,2585,0,0,1,5565,0
4283,3651,2093,334,0,1,17,8,5248,0,1,0,2849,0
9711,9682,2645,130,1,1,23,9,1655,0,0,1,5573,0
7085,6764,1896,334,0,1,20,7,0,1,1,1,3263,0
2085,1209,2593,203,1,1,10,6,4686,0,1,0,3603,0
6345,5942,2662,363,0,0,17,5,0,1,1,0,6884,0
2452,1617,1026,343,0,0,11,0,3249,0,1,0,4295,0
4966,4409,675,220,0,1,46,10,0,1,1,1,7351,0
2023,1141,551,210,0,1,23,1,1981,0,0,1,4042,0
8071,7860,1689,218,0,1,30,1,613,2,1,1,4694,1
8987,8876,2879,375,2,1,18,6,5322,0,0,1,3019,0
8718,8578,2736,198,0,1,19,8,5589,1,1,0,9240,1
7321,7027,896,193,0,1,18,10,0,0,1,1,361,0
226,1413,439,303,0,0,12,10,0,1,1,1,5911,0
1013,19,1973,244,2,1,6,5,0,1,1,1,8342,0
6679,6313,388,79,2,1,12,5,2096,0,1,0,8212,0
1929,1036,2094,241,2,0,22,4,766,0,1,0,2366,0
1043,52,493,188,0,1,17,1,0,1,1,0,6873,0
5251,4727,334,228,0,1,21,6,0,1,1,1,3245,0
1404,453,2540,271,2,0,23,5,5798,0,1,0,8620,1
2179,1314,2114,354,2,1,22,4,5717,0,0,0,927,0
697,6645,2751,152,1,0,39,1,460,1,1,1,1160,1
1124,142,2106,215,2,1,17,8,0,0,1,0,418,1
7378,7089,2655,208,0,1,16,9,0,1,1,1,4114,0
3895,3219,2569,282,1,0,7,4,634,1,1,1,226,0
8217,8022,2396,214,1,1,57,3,4966,0,0,1,4802,0
5110,4571,1887,291,0,0,15,9,5218,0,1,1,6226,0
1778,867,555,266,0,0,23,6,6089,0,1,1,8210,0
7786,7542,751,195,2,0,15,2,5055,1,1,1,2295,0
2634,1819,2653,270,2,0,24,10,5235,0,1,0,5961,1
7187,6877,2644,161,0,0,20,10,2831,0,0,0,7620,0
7544,7274,1952,175,0,1,16,4,0,0,0,0,4877,0
7604,7341,942,300,0,0,42,7,71,0,1,0,4286,1
3489,2769,437,202,2,1,25,2,0,1,0,0,7364,0
8259,8069,1022,228,2,1,20,4,6107,0,0,0,9948,0
1037,45,2740,234,0,0,6,1,0,1,1,1,4511,0
6093,5662,527,321,1,1,20,8,2725,1,1,1,7689,0
2256,1399,915,305,0,1,15,3,4305,0,1,1,8320,0
8188,7989,2663,115,1,0,41,4,4734,0,1,0,8759,0
2613,1796,1974,239,0,1,8,8,2500,1,0,1,5366,0
313,2380,2463,415,1,0,41,0,2916,0,1,0,4603,0
2649,1836,1046,225,0,0,19,7,0,1,1,0,9222,0
2281,1427,2587,457,1,0,22,6,3753,0,0,0,3273,0
6741,6382,2533,222,2,1,26,10,40,0,1,1,7019,0
2979,2202,697,251,0,1,22,1,4051,0,1,1,2145,0
2547,1722,1680,291,2,0,41,0,1861,0,0,1,9142,0
5512,5017,2480,236,0,1,19,3,2081,0,0,1,9128,0
5132,4595,2897,48,0,0,48,10,0,0,1,0,8062,0
2159,1292,80,292,0,1,54,4,3305,0,0,1,7334,0
7080,6759,994,237,1,0,33,2,1220,1,0,0,1494,1
3137,2378,1187,273,0,1,30,2,0,0,1,0,2267,1
9079,8980,2272,125,2,0,9,1,0,0,0,1,709,0
5850,5392,2456,240,1,0,4,7,3181,0,1,1,7963,0
9865,9852,2120,200,0,1,31,4,0,1,1,0,7185,0
6445,6053,2349,288,0,0,12,1,989,0,1,1,4413,0
3967,3299,2657,211,0,1,14,2,0,1,1,1,910,0
1428,479,1642,159,0,1,39,6,0,0,1,1,1896,0
8422,8250,1335,221,2,0,34,6,3536,0,0,0,9917,1
2520,1693,1786,107,1,1,43,8,166,0,1,0,4825,1
7837,7599,1532,459,2,1,30,3,0,0,1,0,3840,1
4969,4413,1351,264,2,0,17,1,484,0,1,1,9031,0
1855,953,460,394,0,0,29,10,1799,0,1,1,6284,1
8884,8762,215,295,1,0,20,3,5959,2,0,0,94,1
5602,5117,2593,405,0,0,32,1,5992,0,1,1,4944,0
9344,9274,175,336,0,0,10,3,861,0,1,0,100,0
9868,9855,2322,327,0,0,25,0,5945,0,1,0,3737,0
448,3879,2696,284,0,0,20,7,5066,0,0,0,2191,1
7703,7451,900,217,1,0,30,3,2332,1,1,0,6199,0
1284,319,1636,192,0,1,41,8,2278,0,0,1,8170,0
5995,5552,1462,231,0,1,41,6,1565,0,1,1,7767,0
7899,7669,958,251,0,0,22,8,0,1,1,0,4663,0
3727,3033,1909,390,0,0,9,8,4704,0,1,1,4156,1
7353,7062,1630,205,0,1,3,5,4788,1,0,1,5382,1
361,2913,2297,252,1,0,27,3,3868,0,0,1,5713,1
6279,5869,491,366,2,0,37,10,1395,3,1,0,9694,1
5230,4704,633,342,1,1,22,6,2132,1,1,1,7222,0
8942,8827,135,276,0,0,19,10,5148,1,1,1,8179,0
7295,6997,556,257,1,1,13,8,2126,0,0,1,1692,0
8891,8770,1573,143,2,1,16,6,4498,0,0,1,7307,0
7534,7263,2031,417,0,1,14,1,0,1,1,1,6959,0
6251,5838,2473,291,0,0,19,9,3758,0,1,0,6364,0
5926,5476,326,204,0,0,35,8,0,1,1,0,6696,1
5149,4614,726,330,0,0,31,1,1629,0,0,1,4634,0
2460,1626,1014,269,1,1,23,1,2508,0,1,0,5856,1
22,1446,991,119,2,0,20,5,0,0,1,0,1066,1
2066,1188,2718,154,1,1,19,10,817,0,1,1,1560,0
1653,729,1743,109,0,1,38,1,27,0,1,0,1044,1
702,6702,2375,203,2,0,31,3,2207,1,0,1,1308,0
8490,8325,2762,355,0,1,30,6,4360,0,1,0,3017,1
2743,1940,2775,298,0,1,4,5,2980,0,1,0,7282,1
1376,421,739,66,0,1,23,9,5195,2,1,1,4754,1
1724,808,2087,236,1,1,11,6,3206,1,1,0,8906,0
2468,1634,2679,309,0,1,20,10,5042,0,1,1,67,0
3754,3063,215,144,2,1,17,9,1540,0,1,1,2010,0
2325,1476,1230,371,2,1,11,2,1250,1,1,0,2723,0
460,4013,2586,77,1,1,11,1,925,1,1,1,5290,0
5163,4629,2085,459,0,0,18,2,0,1,1,1,53,0
4183,3540,2350,95,0,1,8,3,0,1,1,1,6144,0
5526,5032,1589,188,1,1,31,5,4468,0,1,1,1326,0
4082,3428,2305,387,1,0,11,7,3845,0,1,0,7891,1
1486,543,2902,251,0,0,21,5,0,0,1,1,8672,0
3678,2978,2733,406,0,1,12,2,5097,0,1,1,8551,0
282,2035,1238,88,1,1,17,5,3158,0,1,1,7017,1
6579,6202,1474,105,0,0,18,8,0,1,0,0,491,0
4558,3956,441,401,0,1,16,1,0,0,0,1,9224,0
4308,3679,2576,250,0,0,22,8,0,0,1,0,1544,0
6684,6318,265,171,0,0,39,4,0,2,1,0,8063,1
4865,4297,1359,199,0,0,11,5,0,1,1,0,1241,0
3537,2822,2178,211,0,1,41,8,0,1,1,1,3448,0
3868,3189,1945,355,0,0,16,5,0,0,0,1,8039,0
7003,6674,2018,255,1,0,26,3,1033,0,0,0,7342,1
2581,1760,523,313,0,1,13,0,0,1,1,0,4613,0
1368,412,1409,298,2,0,13,5,0,1,1,1,2067,0
9469,9413,980,322,0,0,7,5,1708,0,1,1,7528,0
8197,7999,780,226,0,1,36,7,146,0,1,1,6912,0
597,5534,583,255,1,1,21,10,913,0,1,1,6120,0
4351,3727,1144,304,0,1,25,1,29,0,1,1,81,0
6346,5943,2786,160,1,1,32,1,1737,0,0,1,9124,1
8976,8864,1746,329,0,1,11,3,0,1,1,0,6621,0
6379,5980,1601,288,0,1,19,8,5201,0,1,0,5228,0
4758,4178,2897,102,2,0,30,8,0,1,1,0,7096,0
646,6079,661,361,0,0,12,4,0,1,1,1,309,0
6381,5982,2646,329,2,1,15,4,1953,1,1,1,2416,0
7527,7255,2549,285,2,1,17,0,0,1,0,0,2245,0
9697,9665,398,142,1,1,33,7,2289,1,0,0,8838,1
6023,5585,942,395,0,0,15,0,5501,0,0,1,3067,1
7954,7729,2587,352,0,1,12,8,5293,0,0,0,2513,0
7165,6853,944,225,1,0,10,2,379,0,0,1,6074,1
3468,2745,1209,429,0,0,31,1,0,1,1,1,1076,0
7797,7554,589,111,1,1,15,6,4560,1,1,0,6255,0
7697,7443,1784,210,2,0,23,4,0,1,1,0,7409,0
2990,2214,2599,100,1,1,1,3,2145,0,0,0,1675,0
9407,9344,1551,28,2,0,9,3,1759,0,0,1,1960,0
4875,4308,622,180,0,0,15,10,136,1,0,0,1626,0
2544,1719,933,277,1,1,16,6,5389,1,0,0,7554,0
8595,8441,491,367,1,0,5,6,1866,0,1,0,155,1
5341,4827,1339,255,0,0,33,5,112,0,0,0,1722,0
1567,633,833,322,0,1,35,7,1196,0,0,0,5058,1
9994,9995,2846,409,0,0,11,3,0,1,0,0,3752,0
4066,3410,958,432,0,0,26,1,0,1,0,1,4578,0
3988,3322,1232,253,1,0,14,9,3336,0,1,1,3716,1
7031,6705,2017,87,2,1,30,0,5515,1,0,1,6843,1
2160,1293,214,336,0,1,10,6,0,1,0,1,5338,0
685,6512,726,270,2,1,24,3,4628,0,0,0,6060,1
7602,7339,967,300,0,0,11,10,1334,0,1,0,7283,0
7784,7540,677,350,0,0,46,3,5093,0,1,1,7694,0
3243,2496,733,424,0,1,6,8,4521,0,0,1,4337,0
5844,5385,2389,304,0,1,11,6,0,1,1,1,8178,0
9219,9136,1238,108,0,1,13,5,0,0,1,0,5850,0
2461,1627,1681,246,0,1,22,9,2107,0,1,1,4131,0
4083,3429,1357,459,2,0,27,5,1141,1,1,1,545,0
2837,2044,2389,158,1,0,31,7,2059,0,0,1,9650,0
3697,2999,728,354,1,1,30,2,6101,0,1,0,8544,0
7128,6812,1158,162,2,1,20,1,4651,1,1,0,4696,0
6267,5855,1124,314,1,1,30,10,1126,0,0,0,4060,1
4941,4382,1343,249,2,1,25,10,4535,0,1,0,5029,1
5946,5498,2247,199,0,1,14,10,0,1,1,0,2198,0
4583,3984,2912,233,2,0,20,9,0,1,1,0,9763,0
5784,5318,2429,240,0,1,11,3,0,1,1,1,4757,0
4040,3382,2062,310,0,1,19,9,591,0,1,0,3850,0
2230,1371,2314,305,0,0,12,9,0,1,1,1,5311,0
7569,7302,2061,265,2,1,10,9,1623,0,1,1,2096,0
935,9290,127,228,0,0,20,4,0,1,0,1,936,0
2320,1471,1736,202,1,0,20,6,5601,0,1,1,1413,0
4878,4311,2215,402,2,1,11,9,6141,1,0,0,5087,0
521,4691,1654,459,0,1,38,8,2607,0,1,1,1081,0
522,4702,2778,136,2,1,19,6,5970,1,1,1,2210,0
5345,4831,1756,415,0,1,16,7,0,1,0,0,56,0
9876,9864,1004,229,2,1,18,8,4466,0,1,0,6915,0
3359,2625,25,348,2,1,42,5,0,0,1,1,7265,0
1311,350,1589,459,0,0,19,8,3981,0,1,1,2933,0
3983,3317,2762,235,0,0,26,3,0,0,0,1,4052,1
6494,6107,2173,308,0,1,10,8,0,1,1,1,5688,0
9560,9514,1673,295,0,1,23,6,2414,2,1,1,424,1
1716,799,589,418,2,1,15,10,0,0,1,1,1355,0
780,7568,701,248,0,1,9,9,0,1,1,0,5094,0
8798,8666,1194,152,2,1,5,6,0,1,1,0,1014,0
8231,8038,928,396,1,1,25,0,2681,0,1,0,5598,1
5607,5122,1637,250,1,1,23,8,318,2,1,0,4093,0
5978,5533,2436,195,2,1,23,4,5013,0,1,0,9083,0
651,6135,533,329,0,1,34,8,0,0,1,1,2705,0
3747,3055,1804,214,0,1,14,10,0,1,1,1,7492,0
2196,1332,2680,382,1,1,29,3,1460,3,1,1,2426,1
8418,8245,1098,292,1,0,21,3,5,1,1,0,555,0
369,3002,1829,202,0,0,11,3,3932,0,1,0,6294,0
9884,9873,2406,360,0,0,30,5,0,0,0,1,6088,1
8005,7787,876,243,0,0,18,1,5102,0,1,0,921,0
4214,3575,1895,295,0,1,8,8,0,1,1,0,3027,0
377,3090,1394,181,2,1,17,5,3946,0,1,0,1601,0
9446,9387,915,153,0,1,12,5,5187,0,0,1,1534,0
2216,1355,1998,295,0,0,29,6,1056,0,1,0,1364,0
8682,8538,1400,344,0,1,16,1,3362,0,1,0,6936,0
1613,685,1381,348,1,1,11,4,4943,1,1,1,346,0
6979,6646,14,148,0,0,22,8,5424,0,1,0,3726,0
7549,7280,2595,314,1,0,26,2,509,0,1,0,2106,1
1827,922,2662,34,2,0,4,8,4473,1,0,1,2049,1
3632,2928,1537,169,2,0,8,4,1339,0,1,0,3192,0
962,9590,628,251,2,1,14,8,31,0,1,1,6614,0
2993,2217,576,354,2,0,41,9,0,0,1,1,6418,0
6606,6232,2563,401,0,1,13,7,5136,1,0,1,1463,0
9672,9638,2552,222,1,1,10,8,5268,1,1,1,4739,0
2376,1532,468,395,2,1,13,10,0,1,1,1,4561,0
8880,8758,451,169,0,1,31,5,0,0,1,1,2,1
359,2891,398,129,0,1,40,4,0,1,0,1,6227,0
3839,3158,2646,238,1,1,22,3,1763,1,1,1,8022,1
8184,7985,2699,268,0,0,32,4,0,0,1,0,4633,1
1246,277,1464,275,0,0,48,8,0,1,1,1,9986,0
7504,7230,2012,263,2,0,14,3,0,0,1,1,7281,1
8349,8169,1394,312,1,1,21,1,3342,0,1,1,6136,1
6511,6127,1746,237,0,0,32,5,3442,0,0,1,579,1
5087,4544,1400,349,2,1,25,10,0,0,1,0,5496,1
3694,2996,1673,217,0,0,15,5,0,0,1,0,8818,1
1573,640,2056,277,0,0,17,7,167,0,1,1,7386,0
6281,5871,1576,459,0,1,13,5,0,1,0,0,2936,0
5439,4936,1885,322,1,0,43,5,3810,1,1,0,1334,0
2567,1744,2044,162,0,1,24,1,0,1,0,0,5740,0
3423,2696,740,102,2,1,14,9,4854,0,1,1,8840,0
2037,1156,2845,277,2,0,6,8,4546,0,0,0,397,1
9243,9162,1078,114,2,1,19,0,2824,0,1,1,9661,0
772,7479,417,198,0,1,14,3,0,1,0,1,9717,0
5380,4870,2551,459,2,1,18,0,0,1,1,0,2332,0
9568,9522,2316,202,0,1,15,1,0,1,0,0,9992,0
3562,2850,576,104,1,0,16,10,1384,0,1,1,911,1
562,5146,2574,216,2,1,18,9,4176,0,1,1,8668,0
6683,6317,850,63,2,0,30,6,3539,0,1,1,9621,0
2546,1721,2228,269,0,1,32,1,0,2,1,1,5075,1
5510,5015,440,197,1,0,30,1,3457,1,1,0,6157,1
5330,4815,2768,225,0,1,11,10,0,0,1,1,3706,0
9667,9632,2667,205,0,1,19,3,0,0,0,1,1196,0
4531,3927,1684,218,0,1,19,7,0,1,0,1,5653,0
1674,752,1043,289,1,0,24,8,427,0,1,1,9465,1
7395,7108,576,330,1,0,27,8,3147,0,0,0,7715,1
365,2957,1268,237,2,0,15,4,0,0,1,1,4881,0
8016,7799,1887,178,2,1,23,3,0,1,1,0,1933,0
9376,9309,1395,176,0,0,29,3,0,0,0,0,645,1
4327,3700,541,287,1,0,12,1,3218,1,0,1,3407,0
9983,9983,576,222,0,1,22,5,0,0,0,0,2887,0
147,535,2032,259,0,1,19,6,531,0,0,0,5774,0
1668,745,1081,163,0,1,6,2,0,0,0,0,9560,0
3088,2323,1299,147,1,1,7,6,4991,0,1,1,174,0
8844,8718,2068,304,2,1,17,8,0,1,1,0,3355,0
7650,7392,1394,359,1,1,24,9,3907,1,1,0,8234,0
407,3424,927,220,2,0,19,5,0,1,1,0,1449,0
9584,9540,1640,172,1,1,23,3,39,0,1,1,5205,1
7788,7544,607,160,2,1,58,3,2375,1,1,1,4543,0
3456,2732,813,322,0,1,15,7,6010,0,0,0,5390,1
6186,5765,788,227,0,1,19,6,0,0,0,1,4376,1
4182,3539,2266,159,1,1,34,6,1692,0,1,1,6714,1
3576,2865,2582,256,0,1,10,9,0,1,1,1,9492,0
3271,2527,0,193,2,1,14,10,5598,0,0,0,3823,0
4940,4381,660,372,0,0,20,0,3956,1,0,0,6182,0
1031,39,633,240,0,0,4,4,0,1,0,0,6115,0
8872,8749,961,294,0,1,12,3,0,1,1,1,2306,0
6230,5815,2473,201,0,1,53,5,0,1,0,1,3878,0
6592,6216,2122,294,0,0,15,7,0,1,0,1,4805,0
8906,8787,1024,222,2,0,14,0,0,1,0,1,1524,0
9811,9793,2640,254,1,0,13,1,2418,0,1,1,6017,0
6724,6363,633,361,0,0,23,9,0,1,1,0,2241,1
8029,7814,385,280,2,1,32,9,0,0,0,1,5831,0
8052,7839,154,232,0,0,16,10,0,0,1,0,5762,0
855,8401,1922,132,2,1,14,5,0,1,1,0,3756,0
3926,3254,124,323,1,1,11,7,5933,0,1,1,8282,0
8547,8388,1233,298,1,1,29,3,1524,1,0,0,6132,0
78,7667,380,366,2,1,15,6,5284,0,0,1,5210,0
7088,6767,491,165,0,0,36,5,3831,0,1,0,3165,1
2247,1389,2917,204,1,0,23,3,3169,0,0,1,707,0
8263,8073,378,164,2,1,14,2,0,1,0,1,3797,0
4026,3366,205,371,1,1,38,2,19,2,1,1,8688,1
9949,9946,2761,459,0,0,29,10,3039,0,1,0,6857,0
9571,9526,1960,348,2,0,23,9,0,0,1,0,5067,1
9295,9219,2176,267,1,0,27,10,2862,0,1,1,3294,0
714,6835,2900,259,2,0,7,4,5642,2,1,0,3677,1
7451,7171,49,268,0,1,2,9,0,1,0,0,727,0
788,7656,955,171,2,0,17,0,0,1,1,0,1123,0
2279,1425,1251,354,2,1,16,10,0,1,1,0,7180,0
4095,3442,686,339,2,1,44,6,961,0,0,1,7834,0
3897,3221,2541,117,1,0,23,6,5462,1,1,0,4851,0
7944,7718,921,129,0,0,21,1,5192,0,0,1,581,1
7177,6866,1984,168,1,0,10,4,3931,0,0,0,7982,0
9076,8976,1407,275,0,0,9,1,5593,0,0,1,8001,0
9452,9394,1895,208,0,1,9,6,0,1,1,0,6102,0
3631,2927,1464,348,2,1,1,6,5772,0,1,0,5136,0
8624,8474,2652,354,1,1,17,5,6253,0,1,0,1905,0
7297,6999,728,222,1,0,25,5,3288,0,0,1,5553,0
6272,5861,1941,120,0,0,28,1,0,0,1,1,897,1
424,3613,829,205,0,1,21,10,0,0,1,0,7118,0
392,3257,651,257,2,1,28,10,2254,1,1,0,8707,1
3191,2438,2519,199,0,1,14,6,0,1,1,0,7696,0
16,779,2307,262,1,1,40,1,2710,0,1,0,7230,1
6335,5931,2859,116,0,0,17,1,0,1,0,0,9555,0
4200,3560,1660,138,2,0,25,6,0,1,0,0,8830,0
2672,1861,752,333,0,1,16,3,4036,1,0,0,8768,0
2444,1608,1464,272,1,0,11,5,186,1,0,0,5609,0
6697,6332,1531,247,0,1,23,1,2643,0,1,1,7037,0
6164,5741,1054,319,1,1,40,8,4485,1,0,1,307,0
2601,1783,1526,231,2,0,23,10,0,1,1,1,3100,0
3493,2773,1001,241,2,1,29,4,0,1,1,0,4383,0
6044,5608,1671,293,0,1,28,0,0,1,1,1,6439,0
1459,514,2638,426,0,0,37,2,1423,0,1,0,9793,1
3804,3119,929,213,0,0,22,1,0,1,1,0,1307,0
9845,9830,2122,199,2,0,20,10,0,1,1,1,2749,0
7394,7107,131,128,0,0,4,9,0,0,0,1,3736,0
4839,4269,354,140,0,0,35,6,2299,0,1,0,2344,1
8111,7905,2136,169,0,0,13,4,1208,0,1,0,6616,0
3835,3153,2473,327,1,0,21,8,5947,1,1,1,5011,0
9313,9240,311,331,1,0,19,0,2158,0,0,0,3345,0
5683,5206,2814,224,0,0,43,1,306,0,1,0,7913,1
